Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Agent_6_Max,Agent_6_Max_Unclipped,Agent_6_Sum,Agent_6_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
200,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_200.txt,54.0,54.0,54.0,-361.0,45.0,45.0,45.0,-364.0,144.0,144.0,253.0,190.0,85.0,85.0,85.0,-216.0,23.0,23.0,23.0,-421.0,0.0,-87.0,0.0,-613.0,144.0,144.0,460.0,-1785.0,False,279936.0,0.0,935946584640.0,613.0,87.0,0.0,613.0,0.0
201,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_201.txt,80.0,80.0,129.0,108.0,50.0,50.0,53.0,-205.0,58.0,58.0,58.0,-178.0,4.0,4.0,4.0,-218.0,89.0,89.0,104.0,-121.0,0.0,-5.0,0.0,-220.0,89.0,89.0,348.0,-834.0,False,279936.0,0.0,456657264000.0,608.0,69.0,2775124800.0,443.0,5.0
202,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_202.txt,79.0,79.0,79.0,-70.0,8.0,8.0,8.0,-97.0,4.0,4.0,4.0,-208.0,42.0,42.0,42.0,-58.0,18.0,18.0,21.0,-31.0,0.0,-1.0,0.0,-151.0,79.0,79.0,154.0,-615.0,False,279936.0,0.0,909883900800.0,628.0,83.0,81186405300.0,450.0,18.0
203,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_203.txt,42.0,42.0,88.0,39.0,68.0,68.0,97.0,-86.0,29.0,29.0,29.0,-141.0,30.0,30.0,30.0,-197.0,47.0,47.0,47.0,-129.0,16.0,16.0,16.0,-228.0,68.0,68.0,307.0,-742.0,False,279936.0,0.0,436495530240.0,584.0,64.0,45558293319.0,468.0,17.0
204,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_204.txt,0.0,0.0,0.0,-316.0,4.0,4.0,4.0,-228.0,0.0,-27.0,0.0,-287.0,0.0,-4.0,0.0,-227.0,0.0,-2.0,0.0,-188.0,52.0,52.0,132.0,35.0,52.0,52.0,136.0,-1211.0,False,279936.0,0.0,1101173848320.0,636.0,90.0,891226190400.0,599.0,84.0
205,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_205.txt,50.0,50.0,60.0,-140.0,3.0,3.0,3.0,-262.0,14.0,14.0,14.0,-305.0,14.0,14.0,24.0,-175.0,38.0,38.0,102.0,38.0,0.0,-33.0,0.0,-374.0,50.0,50.0,203.0,-1218.0,False,279936.0,0.0,329309040060.0,612.0,66.0,131230330880.0,525.0,16.0
206,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_206.txt,7.0,7.0,7.0,-172.0,23.0,23.0,23.0,-87.0,27.0,27.0,45.0,-85.0,23.0,23.0,23.0,-145.0,6.0,6.0,6.0,-146.0,0.0,-3.0,0.0,-143.0,27.0,27.0,104.0,-778.0,False,279936.0,0.0,970207761600.0,638.0,85.0,256397400000.0,487.0,54.0
207,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_207.txt,14.0,14.0,24.0,-152.0,31.0,31.0,78.0,26.0,0.0,-3.0,0.0,-318.0,14.0,14.0,14.0,-291.0,0.0,-20.0,0.0,-295.0,0.0,-33.0,0.0,-320.0,31.0,31.0,116.0,-1350.0,False,279936.0,0.0,1023520534080.0,645.0,88.0,776589008800.0,587.0,85.0
208,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_208.txt,70.0,70.0,120.0,-140.0,81.0,81.0,81.0,-249.0,89.0,89.0,207.0,54.0,90.0,90.0,93.0,-248.0,89.0,89.0,157.0,14.0,0.0,-34.0,0.0,-528.0,90.0,90.0,658.0,-1097.0,False,279936.0,0.0,610613277120.0,611.0,76.0,0.0,528.0,0.0
209,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_209.txt,0.0,-1.0,0.0,-278.0,0.0,-6.0,0.0,-148.0,1.0,1.0,1.0,-128.0,0.0,-6.0,0.0,-153.0,0.0,-7.0,0.0,-211.0,76.0,76.0,77.0,-7.0,76.0,76.0,78.0,-925.0,False,279936.0,0.0,472058482320.0,594.0,69.0,304045756560.0,495.0,69.0
210,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_210.txt,31.0,31.0,32.0,-108.0,0.0,-10.0,0.0,-272.0,13.0,13.0,13.0,-224.0,35.0,35.0,92.0,16.0,0.0,-28.0,0.0,-261.0,0.0,-17.0,0.0,-239.0,35.0,35.0,137.0,-1088.0,False,279936.0,0.0,411417966960.0,611.0,65.0,273944158488.0,495.0,51.0
211,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_211.txt,93.0,93.0,93.0,-118.0,72.0,72.0,72.0,-159.0,42.0,42.0,42.0,-223.0,0.0,-10.0,0.0,-329.0,109.0,109.0,184.0,102.0,62.0,62.0,62.0,-164.0,109.0,109.0,453.0,-891.0,False,279936.0,0.0,893152656000.0,634.0,86.0,34014131550.0,525.0,3.0
212,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_212.txt,60.0,60.0,60.0,-226.0,92.0,92.0,142.0,77.0,17.0,17.0,17.0,-358.0,73.0,73.0,77.0,-198.0,0.0,-75.0,0.0,-604.0,19.0,19.0,19.0,-286.0,92.0,92.0,315.0,-1595.0,False,279936.0,0.0,681228090000.0,621.0,75.0,0.0,604.0,0.0
213,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_213.txt,51.0,51.0,51.0,-143.0,20.0,20.0,20.0,-222.0,7.0,7.0,7.0,-196.0,0.0,-23.0,0.0,-346.0,30.0,30.0,60.0,52.0,0.0,-4.0,0.0,-229.0,51.0,51.0,138.0,-1084.0,False,279936.0,0.0,499067412480.0,566.0,78.0,262410548400.0,520.0,45.0
214,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_214.txt,107.0,107.0,179.0,53.0,73.0,73.0,73.0,-93.0,0.0,-9.0,0.0,-158.0,22.0,22.0,22.0,-251.0,53.0,53.0,53.0,-95.0,0.0,-38.0,0.0,-252.0,107.0,107.0,327.0,-796.0,False,279936.0,1.0,584463175296.0,567.0,88.0,121202040960.0,501.0,15.0
215,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_215.txt,128.0,128.0,180.0,52.0,0.0,-33.0,0.0,-433.0,60.0,60.0,60.0,-34.0,107.0,107.0,213.0,120.0,30.0,30.0,30.0,-272.0,22.0,22.0,22.0,-159.0,128.0,128.0,505.0,-726.0,False,279936.0,0.0,190307069568.0,495.0,59.0,0.0,433.0,0.0
216,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_216.txt,20.0,20.0,20.0,-161.0,0.0,-34.0,0.0,-269.0,1.0,1.0,1.0,-140.0,4.0,4.0,4.0,-177.0,0.0,-21.0,0.0,-236.0,31.0,31.0,40.0,29.0,31.0,31.0,65.0,-954.0,False,279936.0,0.0,949700527776.0,636.0,84.0,700304380776.0,570.0,76.0
217,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_217.txt,57.0,57.0,94.0,-33.0,157.0,157.0,180.0,45.0,94.0,94.0,94.0,-209.0,0.0,-55.0,0.0,-510.0,51.0,51.0,51.0,-243.0,89.0,89.0,89.0,-230.0,157.0,157.0,508.0,-1180.0,False,279936.0,0.0,317105747200.0,592.0,67.0,0.0,510.0,0.0
218,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_218.txt,94.0,94.0,104.0,-50.0,38.0,38.0,45.0,-32.0,19.0,19.0,19.0,-96.0,0.0,-63.0,0.0,-387.0,43.0,43.0,43.0,-177.0,124.0,124.0,300.0,300.0,124.0,124.0,511.0,-442.0,False,279936.0,0.0,392102305280.0,559.0,70.0,0.0,387.0,0.0
219,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_219.txt,110.0,110.0,207.0,196.0,33.0,33.0,46.0,-232.0,40.0,40.0,40.0,-318.0,14.0,14.0,14.0,-239.0,0.0,-4.0,0.0,-149.0,51.0,51.0,51.0,-193.0,110.0,110.0,358.0,-935.0,False,279936.0,0.0,1290342637584.0,664.0,91.0,198601152750.0,571.0,15.0
220,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_220.txt,55.0,55.0,65.0,-88.0,88.0,88.0,110.0,7.0,46.0,46.0,49.0,-67.0,41.0,41.0,44.0,-150.0,0.0,-18.0,0.0,-313.0,0.0,-21.0,0.0,-363.0,88.0,88.0,268.0,-974.0,False,279936.0,0.0,655355619072.0,596.0,77.0,270778107600.0,533.0,39.0
221,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_221.txt,36.0,36.0,64.0,-101.0,84.0,84.0,98.0,-113.0,80.0,80.0,125.0,45.0,47.0,47.0,68.0,-100.0,0.0,-5.0,0.0,-347.0,19.0,19.0,19.0,-167.0,84.0,84.0,374.0,-783.0,False,279936.0,0.0,339598795536.0,572.0,64.0,38013988320.0,452.0,10.0
222,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_222.txt,7.0,7.0,8.0,-199.0,0.0,-11.0,0.0,-225.0,0.0,-2.0,0.0,-183.0,0.0,-15.0,0.0,-152.0,50.0,50.0,50.0,-153.0,0.0,-23.0,0.0,-297.0,50.0,50.0,58.0,-1209.0,False,279936.0,0.0,628199649792.0,586.0,78.0,290521655424.0,506.0,43.0
223,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_223.txt,0.0,-41.0,0.0,-241.0,13.0,13.0,13.0,-100.0,19.0,19.0,28.0,-179.0,0.0,-2.0,0.0,-233.0,0.0,-2.0,0.0,-162.0,47.0,47.0,159.0,159.0,47.0,47.0,200.0,-756.0,False,279936.0,0.0,774053437248.0,632.0,82.0,367437774704.0,523.0,52.0
224,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_224.txt,154.0,154.0,154.0,20.0,0.0,-77.0,0.0,-585.0,80.0,80.0,80.0,-188.0,36.0,36.0,36.0,-230.0,115.0,115.0,115.0,-76.0,49.0,49.0,49.0,-361.0,154.0,154.0,434.0,-1420.0,False,279936.0,0.0,693496804770.0,585.0,79.0,0.0,585.0,0.0
225,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_225.txt,0.0,-5.0,0.0,-263.0,5.0,5.0,5.0,-172.0,0.0,-10.0,0.0,-204.0,0.0,-7.0,0.0,-260.0,0.0,-37.0,0.0,-301.0,27.0,27.0,38.0,-17.0,27.0,27.0,43.0,-1217.0,False,279936.0,0.0,847432424916.0,619.0,86.0,771180836580.0,598.0,67.0
226,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_226.txt,8.0,8.0,15.0,-199.0,72.0,72.0,145.0,75.0,27.0,27.0,27.0,-151.0,5.0,5.0,5.0,-253.0,42.0,42.0,42.0,-113.0,0.0,-49.0,0.0,-355.0,72.0,72.0,234.0,-996.0,False,279936.0,0.0,254323058850.0,497.0,66.0,74958375240.0,469.0,14.0
227,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_227.txt,43.0,43.0,66.0,12.0,51.0,51.0,69.0,-88.0,15.0,15.0,15.0,-101.0,60.0,60.0,60.0,-118.0,63.0,63.0,63.0,-134.0,4.0,4.0,4.0,-174.0,63.0,63.0,277.0,-603.0,False,279936.0,0.0,432214637580.0,559.0,70.0,37582016472.0,451.0,7.0
228,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_228.txt,38.0,38.0,80.0,-17.0,49.0,49.0,108.0,46.0,52.0,52.0,89.0,-92.0,51.0,51.0,51.0,-119.0,38.0,38.0,51.0,-127.0,31.0,31.0,31.0,-214.0,52.0,52.0,410.0,-523.0,False,279936.0,0.0,288934131564.0,566.0,76.0,49020905160.0,400.0,36.0
229,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_229.txt,74.0,74.0,82.0,-73.0,24.0,24.0,27.0,-182.0,44.0,44.0,72.0,-124.0,41.0,41.0,56.0,-74.0,33.0,33.0,54.0,-52.0,14.0,14.0,14.0,-263.0,74.0,74.0,305.0,-768.0,False,279936.0,0.0,621258750000.0,583.0,75.0,76806930000.0,446.0,24.0
230,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_230.txt,59.0,59.0,59.0,-238.0,4.0,4.0,4.0,-284.0,90.0,90.0,198.0,81.0,98.0,98.0,103.0,-271.0,68.0,68.0,119.0,15.0,0.0,-84.0,0.0,-630.0,98.0,98.0,483.0,-1327.0,False,279936.0,0.0,1087051405440.0,630.0,87.0,0.0,630.0,0.0
231,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_231.txt,36.0,36.0,56.0,-136.0,18.0,18.0,24.0,-60.0,1.0,1.0,1.0,-211.0,38.0,38.0,38.0,-162.0,0.0,-20.0,0.0,-241.0,0.0,-24.0,0.0,-274.0,38.0,38.0,119.0,-1084.0,False,279936.0,0.0,597567559680.0,633.0,72.0,391593885696.0,555.0,52.0
232,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_232.txt,0.0,0.0,0.0,-557.0,74.0,74.0,148.0,42.0,61.0,61.0,115.0,93.0,18.0,18.0,35.0,-312.0,0.0,0.0,0.0,-557.0,81.0,81.0,181.0,67.0,81.0,81.0,479.0,-1224.0,False,279936.0,0.0,294745401720.0,578.0,63.0,0.0,557.0,0.0
233,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_233.txt,109.0,109.0,145.0,-100.0,108.0,108.0,298.0,281.0,31.0,31.0,61.0,-253.0,75.0,75.0,149.0,-127.0,0.0,0.0,0.0,-521.0,0.0,0.0,0.0,-521.0,109.0,109.0,653.0,-1241.0,False,279936.0,0.0,263577116250.0,527.0,63.0,0.0,521.0,0.0
234,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_234.txt,0.0,-35.0,0.0,-274.0,2.0,2.0,2.0,-162.0,10.0,10.0,10.0,-175.0,31.0,31.0,31.0,-185.0,34.0,34.0,34.0,-234.0,0.0,-7.0,0.0,-196.0,34.0,34.0,77.0,-1226.0,False,279936.0,0.0,362789280000.0,581.0,49.0,67075706880.0,494.0,8.0
235,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_235.txt,19.0,19.0,19.0,-208.0,12.0,12.0,12.0,-335.0,0.0,-19.0,0.0,-293.0,0.0,-25.0,0.0,-296.0,0.0,-23.0,0.0,-322.0,68.0,68.0,139.0,136.0,68.0,68.0,170.0,-1318.0,False,279936.0,0.0,623303880192.0,591.0,74.0,504418021056.0,574.0,53.0
236,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_236.txt,0.0,-14.0,0.0,-206.0,0.0,-2.0,0.0,-100.0,0.0,-8.0,0.0,-148.0,0.0,-22.0,0.0,-253.0,0.0,-15.0,0.0,-166.0,0.0,-26.0,0.0,-243.0,0.0,-2.0,0.0,-1116.0,True,279936.0,0.0,569016302400.0,581.0,75.0,298056158400.0,493.0,68.0
237,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_237.txt,26.0,26.0,26.0,-208.0,0.0,0.0,0.0,-229.0,0.0,-10.0,0.0,-245.0,11.0,11.0,11.0,-181.0,73.0,73.0,156.0,102.0,0.0,-24.0,0.0,-276.0,73.0,73.0,193.0,-1037.0,False,279936.0,0.0,767454652800.0,618.0,88.0,645498015840.0,575.0,68.0
238,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_238.txt,37.0,37.0,37.0,-310.0,61.0,61.0,94.0,-110.0,49.0,49.0,79.0,-110.0,28.0,28.0,28.0,-243.0,104.0,104.0,182.0,115.0,16.0,16.0,22.0,-136.0,104.0,104.0,442.0,-794.0,False,279936.0,0.0,733204395000.0,622.0,75.0,35466631200.0,497.0,13.0
239,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_239.txt,150.0,150.0,398.0,395.0,0.0,0.0,0.0,-645.0,90.0,90.0,175.0,-231.0,113.0,113.0,234.0,13.0,0.0,0.0,0.0,-645.0,20.0,20.0,31.0,-443.0,150.0,150.0,838.0,-1556.0,False,279936.0,0.0,966740443200.0,645.0,84.0,0.0,645.0,0.0
240,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_240.txt,12.0,12.0,12.0,-83.0,51.0,51.0,51.0,-162.0,0.0,-12.0,0.0,-140.0,0.0,-19.0,0.0,-269.0,0.0,-10.0,0.0,-180.0,0.0,-12.0,0.0,-176.0,51.0,51.0,63.0,-1010.0,False,279936.0,0.0,325045034600.0,510.0,65.0,156273399744.0,458.0,38.0
241,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_241.txt,59.0,59.0,65.0,-126.0,56.0,56.0,56.0,-190.0,34.0,34.0,34.0,-173.0,8.0,8.0,8.0,-252.0,0.0,-18.0,0.0,-294.0,34.0,34.0,78.0,22.0,59.0,59.0,241.0,-1013.0,False,279936.0,0.0,440572261392.0,580.0,74.0,142077513600.0,496.0,23.0
242,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_242.txt,23.0,23.0,50.0,8.0,73.0,73.0,77.0,-64.0,27.0,27.0,55.0,3.0,59.0,59.0,63.0,-10.0,68.0,68.0,170.0,148.0,7.0,7.0,7.0,-133.0,73.0,73.0,422.0,-48.0,False,279936.0,0.0,337033648900.0,575.0,65.0,16532812800.0,326.0,24.0
243,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_243.txt,6.0,6.0,6.0,-289.0,1.0,1.0,1.0,-215.0,13.0,13.0,13.0,-190.0,0.0,-54.0,0.0,-309.0,3.0,3.0,3.0,-269.0,26.0,26.0,51.0,-60.0,26.0,26.0,74.0,-1332.0,False,279936.0,0.0,922329644880.0,624.0,82.0,920103448320.0,605.0,82.0
244,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_244.txt,69.0,69.0,85.0,44.0,89.0,89.0,103.0,11.0,30.0,30.0,33.0,-58.0,61.0,61.0,107.0,8.0,77.0,77.0,77.0,-41.0,2.0,2.0,2.0,-209.0,89.0,89.0,407.0,-245.0,False,279936.0,0.0,467493586560.0,567.0,77.0,0.0,402.0,0.0
245,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_245.txt,49.0,49.0,49.0,-142.0,0.0,-5.0,0.0,-81.0,0.0,-15.0,0.0,-177.0,0.0,-1.0,0.0,-198.0,68.0,68.0,237.0,237.0,0.0,-8.0,0.0,-242.0,68.0,68.0,286.0,-603.0,False,279936.0,0.0,490278096000.0,586.0,76.0,126842597080.0,452.0,31.0
246,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_246.txt,0.0,-24.0,0.0,-206.0,0.0,-42.0,0.0,-316.0,0.0,-3.0,0.0,-185.0,0.0,-6.0,0.0,-210.0,3.0,3.0,3.0,-39.0,0.0,-1.0,0.0,-66.0,3.0,3.0,3.0,-1022.0,False,279936.0,0.0,904118132736.0,619.0,89.0,554823864000.0,546.0,75.0
247,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_247.txt,81.0,81.0,81.0,-239.0,70.0,70.0,70.0,-423.0,79.0,79.0,82.0,-225.0,109.0,109.0,190.0,63.0,0.0,-86.0,0.0,-625.0,113.0,113.0,147.0,56.0,113.0,113.0,570.0,-1393.0,False,279936.0,0.0,932894494056.0,631.0,84.0,0.0,625.0,0.0
248,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_248.txt,19.0,19.0,43.0,-92.0,0.0,-7.0,0.0,-214.0,53.0,53.0,54.0,-172.0,36.0,36.0,36.0,-153.0,0.0,-4.0,0.0,-138.0,0.0,-18.0,0.0,-325.0,53.0,53.0,133.0,-1094.0,False,279936.0,0.0,710664514560.0,601.0,78.0,439095444480.0,558.0,40.0
249,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_249.txt,89.0,89.0,178.0,76.0,32.0,32.0,63.0,-272.0,0.0,0.0,0.0,-558.0,0.0,0.0,0.0,-558.0,101.0,101.0,154.0,-87.0,125.0,125.0,225.0,40.0,125.0,125.0,620.0,-1359.0,False,279936.0,0.0,444380576640.0,558.0,68.0,0.0,558.0,0.0
250,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_250.txt,28.0,28.0,28.0,-249.0,19.0,19.0,19.0,-293.0,0.0,-9.0,0.0,-221.0,37.0,37.0,69.0,-51.0,0.0,-16.0,0.0,-292.0,56.0,56.0,56.0,-133.0,56.0,56.0,172.0,-1239.0,False,279936.0,0.0,835361759232.0,643.0,84.0,276019881984.0,566.0,21.0
251,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_251.txt,17.0,17.0,17.0,-217.0,23.0,23.0,54.0,9.0,28.0,28.0,28.0,-205.0,67.0,67.0,67.0,-102.0,0.0,-30.0,0.0,-346.0,53.0,53.0,53.0,-249.0,67.0,67.0,219.0,-1110.0,False,279936.0,0.0,332248844928.0,540.0,67.0,0.0,493.0,0.0
252,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_252.txt,0.0,0.0,0.0,-587.0,86.0,86.0,127.0,-17.0,49.0,49.0,69.0,-285.0,109.0,109.0,160.0,14.0,0.0,0.0,0.0,-587.0,104.0,104.0,216.0,32.0,109.0,109.0,572.0,-1430.0,False,279936.0,0.0,313807401810.0,589.0,74.0,0.0,587.0,0.0
253,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_253.txt,0.0,-5.0,0.0,-301.0,38.0,38.0,38.0,-138.0,45.0,45.0,68.0,-115.0,1.0,1.0,1.0,-325.0,44.0,44.0,89.0,16.0,2.0,2.0,2.0,-232.0,45.0,45.0,198.0,-1095.0,False,279936.0,0.0,736117603650.0,629.0,79.0,300355776000.0,550.0,40.0
254,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_254.txt,22.0,22.0,22.0,-247.0,0.0,-31.0,0.0,-297.0,46.0,46.0,46.0,-201.0,0.0,-8.0,0.0,-208.0,0.0,-18.0,0.0,-227.0,0.0,-9.0,0.0,-118.0,46.0,46.0,68.0,-1298.0,False,279936.0,0.0,1135266295680.0,647.0,86.0,358683240960.0,516.0,53.0
255,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_255.txt,49.0,49.0,49.0,-106.0,4.0,4.0,4.0,-186.0,49.0,49.0,102.0,66.0,20.0,20.0,37.0,-187.0,31.0,31.0,31.0,-309.0,0.0,-21.0,0.0,-357.0,49.0,49.0,223.0,-1079.0,False,279936.0,0.0,737709033600.0,614.0,77.0,381429102600.0,569.0,39.0
256,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_256.txt,34.0,34.0,48.0,-117.0,77.0,77.0,111.0,38.0,65.0,65.0,65.0,-242.0,0.0,-51.0,0.0,-493.0,28.0,28.0,28.0,-254.0,32.0,32.0,32.0,-252.0,77.0,77.0,284.0,-1320.0,False,279936.0,0.0,196747130880.0,529.0,61.0,0.0,493.0,0.0
257,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_257.txt,53.0,53.0,53.0,-198.0,17.0,17.0,17.0,-239.0,0.0,-9.0,0.0,-147.0,36.0,36.0,36.0,-345.0,0.0,-11.0,0.0,-257.0,71.0,71.0,194.0,181.0,71.0,71.0,300.0,-1005.0,False,279936.0,0.0,862227813216.0,629.0,80.0,330010287464.0,546.0,31.0
258,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_258.txt,0.0,-16.0,0.0,-319.0,0.0,-18.0,0.0,-365.0,0.0,-1.0,0.0,-239.0,44.0,44.0,44.0,-24.0,0.0,-32.0,0.0,-417.0,0.0,-14.0,0.0,-260.0,44.0,44.0,44.0,-1624.0,False,279936.0,0.0,992838828800.0,626.0,83.0,992838828800.0,626.0,80.0
259,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_259.txt,0.0,-24.0,0.0,-293.0,0.0,-17.0,0.0,-258.0,0.0,-15.0,0.0,-231.0,0.0,-19.0,0.0,-273.0,0.0,-40.0,0.0,-369.0,11.0,11.0,21.0,-41.0,11.0,11.0,21.0,-1465.0,False,279936.0,0.0,470670039840.0,536.0,77.0,469828856640.0,536.0,71.0
260,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_260.txt,61.0,61.0,84.0,-35.0,43.0,43.0,58.0,-32.0,30.0,30.0,30.0,-153.0,36.0,36.0,36.0,-210.0,137.0,137.0,197.0,137.0,0.0,-17.0,0.0,-289.0,137.0,137.0,405.0,-582.0,False,279936.0,0.0,446746691250.0,566.0,75.0,12448472400.0,449.0,3.0
261,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_261.txt,15.0,15.0,27.0,-145.0,9.0,9.0,9.0,-253.0,79.0,79.0,159.0,101.0,75.0,75.0,118.0,-138.0,24.0,24.0,24.0,-212.0,4.0,4.0,4.0,-252.0,79.0,79.0,341.0,-899.0,False,279936.0,0.0,541511308800.0,586.0,64.0,48236697600.0,465.0,20.0
262,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_262.txt,107.0,107.0,344.0,339.0,48.0,48.0,84.0,-120.0,19.0,19.0,22.0,-96.0,13.0,13.0,13.0,-205.0,16.0,16.0,16.0,-185.0,30.0,30.0,30.0,-206.0,107.0,107.0,509.0,-473.0,False,279936.0,0.0,638555258880.0,587.0,76.0,80654745600.0,466.0,25.0
263,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_263.txt,26.0,26.0,26.0,-124.0,34.0,34.0,34.0,-62.0,0.0,-4.0,0.0,-151.0,0.0,-6.0,0.0,-158.0,0.0,0.0,0.0,-129.0,107.0,107.0,169.0,109.0,107.0,107.0,229.0,-515.0,False,279936.0,1.0,297264414510.0,530.0,67.0,29021786640.0,354.0,30.0
264,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_264.txt,23.0,23.0,23.0,-128.0,27.0,27.0,52.0,-149.0,28.0,28.0,42.0,-76.0,0.0,-5.0,0.0,-213.0,0.0,-9.0,0.0,-216.0,4.0,4.0,4.0,-122.0,28.0,28.0,121.0,-904.0,False,279936.0,0.0,204307012800.0,538.0,67.0,138411504000.0,448.0,40.0
265,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_265.txt,0.0,-12.0,0.0,-223.0,20.0,20.0,31.0,-144.0,0.0,-11.0,0.0,-180.0,0.0,-20.0,0.0,-237.0,11.0,11.0,11.0,-42.0,38.0,38.0,65.0,10.0,38.0,38.0,107.0,-816.0,False,279936.0,0.0,231328972482.0,554.0,69.0,91859250846.0,425.0,33.0
266,uniform,outputs/agents_6/items_7/gpt4o/zero_shot4/output_266.txt,0.0,0.0,0.0,-588.0,117.0,117.0,216.0,65.0,48.0,48.0,61.0,-327.0,85.0,85.0,140.0,-280.0,0.0,0.0,0.0,-588.0,68.0,68.0,148.0,119.0,117.0,117.0,565.0,-1599.0,False,279936.0,0.0,525621096000.0,604.0,77.0,0.0,588.0,0.0
