Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
220,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_220.txt,29.0,29.0,50.0,-11.0,0.0,-38.0,0.0,-310.0,0.0,-15.0,0.0,-239.0,0.0,-9.0,0.0,-211.0,0.0,-14.0,0.0,-207.0,29.0,29.0,50.0,-978.0,False,15625.0,0.0,8321513600.0,491.0,83.0,8321513600.0,488.0,83.0
221,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_221.txt,0.0,-15.0,0.0,-180.0,14.0,14.0,14.0,-115.0,0.0,-10.0,0.0,-158.0,0.0,-2.0,0.0,-221.0,0.0,-26.0,0.0,-206.0,14.0,14.0,14.0,-880.0,False,15625.0,1.0,3059622720.0,412.0,66.0,3059622720.0,409.0,60.0
222,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_222.txt,39.0,39.0,40.0,-90.0,87.0,87.0,142.0,127.0,76.0,76.0,76.0,-35.0,0.0,-14.0,0.0,-157.0,36.0,36.0,36.0,-95.0,87.0,87.0,294.0,-250.0,False,15625.0,0.0,10621847400.0,526.0,87.0,1697548350.0,410.0,19.0
223,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_223.txt,55.0,55.0,55.0,-101.0,69.0,69.0,69.0,-6.0,51.0,51.0,76.0,46.0,28.0,28.0,28.0,-90.0,46.0,46.0,46.0,3.0,69.0,69.0,274.0,-148.0,False,15625.0,0.0,5879654880.0,499.0,76.0,519498000.0,320.0,25.0
224,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_224.txt,92.0,92.0,174.0,118.0,29.0,29.0,33.0,-279.0,0.0,-53.0,0.0,-467.0,114.0,114.0,122.0,49.0,24.0,24.0,24.0,-308.0,114.0,114.0,353.0,-887.0,False,15625.0,0.0,4683621600.0,475.0,72.0,0.0,467.0,0.0
225,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_225.txt,39.0,39.0,84.0,30.0,13.0,13.0,13.0,-106.0,0.0,-8.0,0.0,-196.0,0.0,-8.0,0.0,-207.0,0.0,-9.0,0.0,-191.0,39.0,39.0,97.0,-670.0,False,15625.0,0.0,2485683200.0,446.0,54.0,2130585600.0,388.0,39.0
226,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_226.txt,0.0,-4.0,0.0,-162.0,42.0,42.0,73.0,70.0,0.0,-6.0,0.0,-130.0,0.0,-8.0,0.0,-160.0,0.0,-1.0,0.0,-175.0,42.0,42.0,73.0,-557.0,False,15625.0,0.0,3870883080.0,506.0,71.0,2036186280.0,406.0,29.0
227,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_227.txt,16.0,16.0,20.0,-125.0,24.0,24.0,24.0,-241.0,0.0,-5.0,0.0,-157.0,0.0,-37.0,0.0,-290.0,5.0,5.0,5.0,-173.0,24.0,24.0,49.0,-986.0,False,15625.0,0.0,4197471300.0,487.0,63.0,3901402080.0,454.0,51.0
228,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_228.txt,123.0,123.0,239.0,137.0,151.0,151.0,293.0,220.0,70.0,70.0,70.0,-106.0,85.0,85.0,85.0,-206.0,0.0,-20.0,0.0,-387.0,151.0,151.0,687.0,-342.0,False,15625.0,0.0,6334261200.0,491.0,83.0,0.0,387.0,0.0
229,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_229.txt,0.0,-14.0,0.0,-171.0,0.0,-31.0,0.0,-225.0,0.0,-58.0,0.0,-284.0,0.0,-14.0,0.0,-237.0,50.0,50.0,79.0,-26.0,50.0,50.0,79.0,-943.0,False,15625.0,0.0,6578338221.0,499.0,83.0,6578338221.0,473.0,71.0
230,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_230.txt,19.0,19.0,19.0,-214.0,0.0,-2.0,0.0,-116.0,1.0,1.0,1.0,-172.0,0.0,-15.0,0.0,-146.0,29.0,29.0,31.0,-28.0,29.0,29.0,51.0,-676.0,False,15625.0,0.0,5574377472.0,509.0,74.0,5438764800.0,454.0,64.0
231,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_231.txt,59.0,59.0,61.0,-138.0,28.0,28.0,39.0,-97.0,95.0,95.0,138.0,109.0,0.0,-7.0,0.0,-280.0,22.0,22.0,22.0,-165.0,95.0,95.0,260.0,-571.0,False,15625.0,0.0,2599405200.0,467.0,41.0,399475440.0,380.0,13.0
232,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_232.txt,21.0,21.0,21.0,-142.0,0.0,-1.0,0.0,-151.0,0.0,-14.0,0.0,-154.0,26.0,26.0,46.0,-45.0,71.0,71.0,147.0,144.0,71.0,71.0,214.0,-348.0,False,15625.0,0.0,6456522240.0,506.0,78.0,1781136000.0,363.0,56.0
233,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_233.txt,0.0,-49.0,0.0,-289.0,0.0,-7.0,0.0,-206.0,0.0,-1.0,0.0,-277.0,0.0,-21.0,0.0,-233.0,90.0,90.0,189.0,189.0,90.0,90.0,189.0,-816.0,False,15625.0,0.0,4655610225.0,445.0,71.0,3506193000.0,445.0,60.0
234,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_234.txt,127.0,127.0,187.0,118.0,30.0,30.0,30.0,-176.0,61.0,61.0,102.0,0.0,0.0,-88.0,0.0,-536.0,24.0,24.0,24.0,-326.0,127.0,127.0,343.0,-920.0,False,15625.0,0.0,8162795520.0,536.0,84.0,0.0,536.0,0.0
235,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_235.txt,35.0,35.0,35.0,-181.0,19.0,19.0,21.0,-124.0,0.0,-28.0,0.0,-320.0,25.0,25.0,48.0,18.0,46.0,46.0,46.0,-82.0,46.0,46.0,150.0,-689.0,False,15625.0,0.0,4577126400.0,522.0,63.0,528912384.0,453.0,4.0
236,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_236.txt,17.0,17.0,43.0,43.0,0.0,-22.0,0.0,-258.0,2.0,2.0,2.0,-179.0,2.0,2.0,2.0,-258.0,0.0,-25.0,0.0,-221.0,17.0,17.0,47.0,-873.0,False,15625.0,0.0,11076131484.0,529.0,84.0,10618986924.0,521.0,81.0
237,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_237.txt,0.0,-20.0,0.0,-91.0,1.0,1.0,1.0,-79.0,0.0,-11.0,0.0,-225.0,0.0,-4.0,0.0,-191.0,48.0,48.0,48.0,-79.0,48.0,48.0,49.0,-665.0,False,15625.0,0.0,10252908666.0,534.0,83.0,7987433454.0,480.0,83.0
238,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_238.txt,0.0,-47.0,0.0,-454.0,43.0,43.0,43.0,-286.0,71.0,71.0,171.0,156.0,138.0,138.0,254.0,170.0,81.0,81.0,95.0,-132.0,138.0,138.0,563.0,-546.0,False,15625.0,0.0,6090163200.0,488.0,80.0,0.0,454.0,0.0
239,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_239.txt,85.0,85.0,130.0,130.0,20.0,20.0,20.0,-267.0,0.0,-37.0,0.0,-287.0,46.0,46.0,58.0,-29.0,17.0,17.0,17.0,-132.0,85.0,85.0,225.0,-585.0,False,15625.0,0.0,6022646784.0,485.0,73.0,3256631640.0,453.0,45.0
240,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_240.txt,87.0,87.0,87.0,-7.0,5.0,5.0,5.0,-172.0,62.0,62.0,62.0,-22.0,55.0,55.0,55.0,-65.0,6.0,6.0,6.0,-42.0,87.0,87.0,215.0,-308.0,False,15625.0,0.0,7832261250.0,516.0,85.0,734999040.0,368.0,12.0
241,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_241.txt,51.0,51.0,61.0,-165.0,92.0,92.0,174.0,171.0,66.0,66.0,66.0,-219.0,54.0,54.0,54.0,-145.0,0.0,-6.0,0.0,-269.0,92.0,92.0,355.0,-627.0,False,15625.0,0.0,6929829900.0,525.0,74.0,841923234.0,442.0,9.0
242,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_242.txt,77.0,77.0,147.0,85.0,9.0,9.0,9.0,-107.0,27.0,27.0,27.0,-144.0,71.0,71.0,71.0,-56.0,0.0,-19.0,0.0,-214.0,77.0,77.0,254.0,-436.0,False,15625.0,1.0,4641997920.0,470.0,66.0,235418550.0,346.0,5.0
243,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_243.txt,91.0,91.0,112.0,72.0,57.0,57.0,82.0,-16.0,0.0,-75.0,0.0,-452.0,52.0,52.0,63.0,-151.0,3.0,3.0,3.0,-254.0,91.0,91.0,260.0,-801.0,False,15625.0,0.0,4268598750.0,452.0,69.0,0.0,452.0,0.0
244,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_244.txt,79.0,79.0,79.0,-7.0,59.0,59.0,59.0,-69.0,0.0,-20.0,0.0,-292.0,18.0,18.0,18.0,-199.0,0.0,-1.0,0.0,-206.0,79.0,79.0,156.0,-773.0,False,15625.0,0.0,5070265200.0,540.0,67.0,3389622192.0,450.0,38.0
245,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_245.txt,29.0,29.0,44.0,-38.0,0.0,-6.0,0.0,-291.0,0.0,-20.0,0.0,-241.0,0.0,-9.0,0.0,-221.0,9.0,9.0,9.0,-237.0,29.0,29.0,53.0,-1028.0,False,15625.0,0.0,10858367520.0,524.0,83.0,10275177726.0,522.0,81.0
246,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_246.txt,28.0,28.0,28.0,-127.0,35.0,35.0,35.0,-221.0,35.0,35.0,69.0,64.0,0.0,-5.0,0.0,-130.0,0.0,-46.0,0.0,-248.0,35.0,35.0,132.0,-662.0,False,15625.0,0.0,3194951760.0,508.0,55.0,2077595520.0,411.0,47.0
247,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_247.txt,139.0,139.0,145.0,80.0,49.0,49.0,49.0,-277.0,0.0,-85.0,0.0,-533.0,84.0,84.0,84.0,-303.0,66.0,66.0,66.0,-113.0,139.0,139.0,344.0,-1146.0,False,15625.0,0.0,9452324700.0,533.0,85.0,0.0,533.0,0.0
248,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_248.txt,94.0,94.0,136.0,88.0,37.0,37.0,37.0,-221.0,155.0,155.0,185.0,98.0,0.0,-68.0,0.0,-479.0,34.0,34.0,34.0,-234.0,155.0,155.0,392.0,-748.0,False,15625.0,0.0,5712010200.0,479.0,75.0,0.0,479.0,0.0
249,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_249.txt,135.0,135.0,149.0,63.0,45.0,45.0,80.0,-131.0,0.0,-14.0,0.0,-444.0,69.0,69.0,126.0,26.0,52.0,52.0,52.0,-265.0,135.0,135.0,407.0,-751.0,False,15625.0,0.0,3825835200.0,495.0,62.0,0.0,444.0,0.0
250,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_250.txt,0.0,0.0,0.0,-425.0,0.0,0.0,0.0,-425.0,144.0,144.0,342.0,208.0,0.0,0.0,0.0,-425.0,140.0,140.0,296.0,251.0,144.0,144.0,638.0,-816.0,False,15625.0,0.0,2889432000.0,425.0,65.0,0.0,425.0,0.0
251,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_251.txt,40.0,40.0,57.0,24.0,0.0,-2.0,0.0,-194.0,5.0,5.0,5.0,-223.0,0.0,-10.0,0.0,-278.0,0.0,-14.0,0.0,-246.0,40.0,40.0,62.0,-917.0,False,15625.0,0.0,8982402660.0,522.0,81.0,7704446400.0,508.0,61.0
252,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_252.txt,5.0,5.0,5.0,-159.0,0.0,-16.0,0.0,-270.0,0.0,-14.0,0.0,-294.0,50.0,50.0,50.0,-13.0,0.0,-3.0,0.0,-238.0,50.0,50.0,55.0,-974.0,False,15625.0,0.0,9614576244.0,525.0,83.0,9614576244.0,525.0,74.0
253,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_253.txt,47.0,47.0,47.0,-277.0,77.0,77.0,77.0,-100.0,0.0,-76.0,0.0,-495.0,96.0,96.0,119.0,11.0,57.0,57.0,57.0,-289.0,96.0,96.0,300.0,-1150.0,False,15625.0,0.0,6492191244.0,495.0,77.0,0.0,495.0,0.0
254,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_254.txt,33.0,33.0,33.0,-120.0,0.0,-10.0,0.0,-76.0,11.0,11.0,14.0,-147.0,0.0,-26.0,0.0,-205.0,0.0,-33.0,0.0,-208.0,33.0,33.0,47.0,-756.0,False,15625.0,0.0,2315708928.0,453.0,54.0,2315708928.0,383.0,52.0
255,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_255.txt,61.0,61.0,96.0,69.0,62.0,62.0,66.0,-130.0,59.0,59.0,64.0,-56.0,31.0,31.0,31.0,-162.0,0.0,-15.0,0.0,-189.0,62.0,62.0,257.0,-468.0,False,15625.0,0.0,2985785712.0,427.0,58.0,881499528.0,367.0,19.0
256,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_256.txt,62.0,62.0,62.0,-175.0,98.0,98.0,125.0,88.0,24.0,24.0,24.0,-162.0,44.0,44.0,44.0,-245.0,0.0,-53.0,0.0,-401.0,98.0,98.0,255.0,-895.0,False,15625.0,0.0,2544180730.0,401.0,58.0,0.0,401.0,0.0
257,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_257.txt,0.0,-39.0,0.0,-264.0,0.0,-33.0,0.0,-238.0,0.0,-9.0,0.0,-225.0,0.0,-20.0,0.0,-218.0,42.0,42.0,42.0,-69.0,42.0,42.0,42.0,-1014.0,False,15625.0,0.0,11876459760.0,539.0,88.0,11371610250.0,524.0,85.0
258,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_258.txt,24.0,24.0,45.0,-70.0,0.0,-83.0,0.0,-491.0,66.0,66.0,120.0,33.0,16.0,16.0,16.0,-241.0,21.0,21.0,28.0,-103.0,66.0,66.0,209.0,-872.0,False,15625.0,0.0,4158943250.0,496.0,66.0,0.0,491.0,0.0
259,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_259.txt,30.0,30.0,41.0,-7.0,0.0,-4.0,0.0,-259.0,35.0,35.0,35.0,-169.0,0.0,-45.0,0.0,-310.0,0.0,-25.0,0.0,-234.0,35.0,35.0,76.0,-979.0,False,15625.0,0.0,6311714500.0,510.0,80.0,6151190500.0,483.0,50.0
260,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_260.txt,38.0,38.0,38.0,-249.0,12.0,12.0,12.0,-253.0,70.0,70.0,74.0,-31.0,0.0,-90.0,0.0,-530.0,59.0,59.0,59.0,-100.0,70.0,70.0,183.0,-1163.0,False,15625.0,0.0,6597367920.0,530.0,76.0,0.0,530.0,0.0
261,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_261.txt,33.0,33.0,99.0,99.0,0.0,-7.0,0.0,-189.0,28.0,28.0,52.0,-97.0,0.0,-21.0,0.0,-270.0,0.0,-6.0,0.0,-119.0,33.0,33.0,151.0,-576.0,False,15625.0,0.0,6528399120.0,532.0,82.0,3395876400.0,412.0,54.0
262,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_262.txt,11.0,11.0,11.0,-203.0,36.0,36.0,36.0,-119.0,0.0,-26.0,0.0,-298.0,0.0,-27.0,0.0,-200.0,50.0,50.0,65.0,-13.0,50.0,50.0,112.0,-833.0,False,15625.0,1.0,2588270400.0,458.0,60.0,2209809600.0,416.0,51.0
263,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_263.txt,0.0,-12.0,0.0,-198.0,0.0,-36.0,0.0,-196.0,8.0,8.0,8.0,-90.0,0.0,-11.0,0.0,-175.0,35.0,35.0,63.0,63.0,35.0,35.0,71.0,-596.0,False,15625.0,0.0,2160967410.0,462.0,56.0,2160967410.0,376.0,53.0
264,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_264.txt,74.0,74.0,142.0,-56.0,132.0,132.0,135.0,70.0,0.0,0.0,0.0,-463.0,135.0,135.0,235.0,175.0,0.0,0.0,0.0,-463.0,135.0,135.0,512.0,-737.0,False,15625.0,0.0,3841215840.0,507.0,72.0,0.0,463.0,0.0
265,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_265.txt,50.0,50.0,50.0,-107.0,0.0,-16.0,0.0,-179.0,59.0,59.0,74.0,74.0,11.0,11.0,11.0,-178.0,37.0,37.0,64.0,-63.0,59.0,59.0,199.0,-453.0,False,15625.0,0.0,5421351936.0,492.0,70.0,649697664.0,412.0,7.0
266,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_266.txt,23.0,23.0,45.0,-106.0,102.0,102.0,158.0,122.0,0.0,-33.0,0.0,-258.0,0.0,-43.0,0.0,-272.0,0.0,-20.0,0.0,-213.0,102.0,102.0,203.0,-727.0,False,15625.0,0.0,6771473660.0,501.0,83.0,4098124800.0,459.0,48.0
267,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_267.txt,28.0,28.0,45.0,-2.0,0.0,-10.0,0.0,-192.0,0.0,0.0,0.0,-156.0,0.0,-13.0,0.0,-189.0,0.0,-33.0,0.0,-230.0,28.0,28.0,45.0,-769.0,False,15625.0,1.0,3810682636.0,477.0,73.0,2883933772.0,416.0,37.0
268,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_268.txt,128.0,128.0,219.0,155.0,139.0,139.0,217.0,50.0,0.0,0.0,0.0,-489.0,72.0,72.0,91.0,-20.0,0.0,0.0,0.0,-489.0,139.0,139.0,527.0,-793.0,False,15625.0,0.0,6499025280.0,489.0,77.0,0.0,489.0,0.0
269,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_269.txt,79.0,79.0,148.0,148.0,46.0,46.0,60.0,-46.0,0.0,-11.0,0.0,-209.0,0.0,-16.0,0.0,-171.0,14.0,14.0,14.0,-106.0,79.0,79.0,222.0,-384.0,False,15625.0,0.0,3651674400.0,442.0,66.0,1592442720.0,378.0,31.0
270,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_270.txt,61.0,61.0,90.0,-171.0,49.0,49.0,49.0,-343.0,114.0,114.0,148.0,97.0,28.0,28.0,46.0,-201.0,0.0,-56.0,0.0,-502.0,114.0,114.0,333.0,-1120.0,False,15625.0,0.0,6033134016.0,510.0,78.0,0.0,502.0,0.0
271,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_271.txt,0.0,-22.0,0.0,-226.0,49.0,49.0,49.0,-149.0,44.0,44.0,127.0,127.0,5.0,5.0,5.0,-128.0,0.0,-20.0,0.0,-240.0,49.0,49.0,181.0,-616.0,False,15625.0,0.0,6039221760.0,473.0,78.0,3566384640.0,438.0,45.0
272,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_272.txt,0.0,-17.0,0.0,-160.0,0.0,-7.0,0.0,-151.0,52.0,52.0,52.0,-68.0,51.0,51.0,51.0,-22.0,90.0,90.0,159.0,125.0,90.0,90.0,262.0,-276.0,False,15625.0,0.0,11750208624.0,545.0,86.0,3344628672.0,428.0,38.0
273,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_273.txt,0.0,-7.0,0.0,-150.0,2.0,2.0,2.0,-176.0,0.0,-15.0,0.0,-201.0,32.0,32.0,58.0,22.0,0.0,-48.0,0.0,-301.0,32.0,32.0,60.0,-806.0,False,15625.0,0.0,8596060200.0,510.0,78.0,8596060200.0,502.0,75.0
274,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_274.txt,13.0,13.0,20.0,-62.0,10.0,10.0,10.0,-134.0,0.0,-15.0,0.0,-123.0,0.0,-6.0,0.0,-93.0,12.0,12.0,12.0,-43.0,13.0,13.0,42.0,-455.0,False,15625.0,0.0,2414100480.0,430.0,64.0,1271278800.0,340.0,45.0
275,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_275.txt,0.0,-7.0,0.0,-158.0,36.0,36.0,86.0,74.0,0.0,-48.0,0.0,-273.0,0.0,-48.0,0.0,-256.0,0.0,-16.0,0.0,-142.0,36.0,36.0,86.0,-755.0,False,15625.0,0.0,5857786350.0,506.0,73.0,5187186550.0,466.0,65.0
276,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_276.txt,0.0,-15.0,0.0,-197.0,24.0,24.0,24.0,-82.0,0.0,-4.0,0.0,-198.0,52.0,52.0,55.0,-37.0,0.0,-17.0,0.0,-199.0,52.0,52.0,79.0,-713.0,False,15625.0,0.0,5487818700.0,454.0,75.0,3007791696.0,410.0,42.0
277,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_277.txt,73.0,73.0,79.0,-65.0,56.0,56.0,155.0,117.0,54.0,54.0,54.0,-143.0,0.0,-42.0,0.0,-256.0,0.0,-8.0,0.0,-209.0,73.0,73.0,288.0,-556.0,False,15625.0,0.0,5603160420.0,466.0,74.0,1410076512.0,398.0,26.0
278,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_278.txt,0.0,-19.0,0.0,-140.0,0.0,-6.0,0.0,-194.0,0.0,-15.0,0.0,-206.0,0.0,-26.0,0.0,-219.0,0.0,-15.0,0.0,-108.0,0.0,-6.0,0.0,-867.0,True,15625.0,0.0,4653063168.0,487.0,67.0,2863423488.0,395.0,64.0
279,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_279.txt,96.0,96.0,190.0,149.0,76.0,76.0,124.0,5.0,62.0,62.0,62.0,-98.0,0.0,-4.0,0.0,-199.0,6.0,6.0,6.0,-158.0,96.0,96.0,382.0,-301.0,False,15625.0,0.0,4270718844.0,470.0,69.0,200155158.0,336.0,7.0
280,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_280.txt,30.0,30.0,30.0,-51.0,18.0,18.0,18.0,-212.0,0.0,-10.0,0.0,-71.0,0.0,-5.0,0.0,-123.0,34.0,34.0,34.0,-56.0,34.0,34.0,82.0,-513.0,False,15625.0,0.0,5085466176.0,471.0,71.0,2315233536.0,394.0,44.0
281,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_281.txt,0.0,-25.0,0.0,-269.0,28.0,28.0,63.0,63.0,0.0,-23.0,0.0,-193.0,0.0,-1.0,0.0,-213.0,0.0,-5.0,0.0,-303.0,28.0,28.0,63.0,-915.0,False,15625.0,0.0,5090361408.0,493.0,66.0,5090361408.0,479.0,51.0
282,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_282.txt,58.0,58.0,147.0,147.0,0.0,-29.0,0.0,-211.0,0.0,-39.0,0.0,-203.0,0.0,-17.0,0.0,-225.0,0.0,-31.0,0.0,-289.0,58.0,58.0,147.0,-781.0,False,15625.0,0.0,8769974400.0,503.0,88.0,7254339840.0,477.0,76.0
283,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_283.txt,14.0,14.0,14.0,-224.0,14.0,14.0,18.0,-270.0,0.0,-2.0,0.0,-381.0,83.0,83.0,220.0,86.0,117.0,117.0,275.0,183.0,117.0,117.0,527.0,-606.0,False,15625.0,0.0,4948186644.0,482.0,67.0,0.0,381.0,0.0
284,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_284.txt,53.0,53.0,112.0,95.0,33.0,33.0,33.0,-136.0,0.0,-9.0,0.0,-138.0,5.0,5.0,5.0,-171.0,32.0,32.0,32.0,-101.0,53.0,53.0,182.0,-451.0,False,15625.0,0.0,5955768216.0,496.0,75.0,2354247936.0,389.0,43.0
285,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_285.txt,0.0,-11.0,0.0,-118.0,0.0,-8.0,0.0,-121.0,0.0,-59.0,0.0,-273.0,0.0,-7.0,0.0,-238.0,11.0,11.0,11.0,-77.0,11.0,11.0,11.0,-827.0,False,15625.0,1.0,4894037100.0,459.0,75.0,3992490900.0,418.0,75.0
286,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_286.txt,78.0,78.0,141.0,141.0,54.0,54.0,54.0,-127.0,76.0,76.0,76.0,-121.0,59.0,59.0,59.0,-81.0,0.0,-8.0,0.0,-186.0,78.0,78.0,330.0,-374.0,False,15625.0,0.0,9673534035.0,544.0,86.0,1840762404.0,405.0,23.0
287,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_287.txt,36.0,36.0,36.0,-269.0,87.0,87.0,114.0,-38.0,42.0,42.0,79.0,-219.0,0.0,-34.0,0.0,-457.0,124.0,124.0,238.0,195.0,124.0,124.0,467.0,-788.0,False,15625.0,0.0,4103903100.0,464.0,74.0,0.0,457.0,0.0
288,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_288.txt,0.0,-4.0,0.0,-282.0,0.0,-1.0,0.0,-232.0,43.0,43.0,46.0,-36.0,0.0,-34.0,0.0,-309.0,0.0,-5.0,0.0,-195.0,43.0,43.0,46.0,-1054.0,False,15625.0,0.0,10475160696.0,554.0,88.0,10475160696.0,532.0,73.0
289,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_289.txt,21.0,21.0,21.0,-153.0,25.0,25.0,25.0,-96.0,0.0,-9.0,0.0,-136.0,0.0,-11.0,0.0,-180.0,50.0,50.0,99.0,54.0,50.0,50.0,145.0,-511.0,False,15625.0,0.0,6512115456.0,502.0,80.0,3487963248.0,412.0,63.0
290,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_290.txt,35.0,35.0,35.0,-191.0,20.0,20.0,36.0,-19.0,9.0,9.0,9.0,-215.0,7.0,7.0,7.0,-194.0,0.0,-9.0,0.0,-259.0,35.0,35.0,87.0,-878.0,False,15625.0,0.0,6575576064.0,509.0,75.0,4788612972.0,466.0,61.0
291,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_291.txt,23.0,23.0,23.0,-197.0,75.0,75.0,75.0,-205.0,121.0,121.0,121.0,23.0,0.0,-90.0,0.0,-501.0,50.0,50.0,50.0,-288.0,121.0,121.0,269.0,-1168.0,False,15625.0,0.0,6815037600.0,501.0,75.0,0.0,501.0,0.0
292,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_292.txt,0.0,-7.0,0.0,-112.0,6.0,6.0,6.0,-228.0,0.0,-21.0,0.0,-193.0,0.0,-31.0,0.0,-294.0,24.0,24.0,47.0,35.0,24.0,24.0,53.0,-792.0,False,15625.0,0.0,6093299520.0,503.0,74.0,6093299520.0,462.0,71.0
293,uniform,outputs/agents_5/items_6/gpt4o/zero_shot3/output_293.txt,39.0,39.0,39.0,-185.0,0.0,-20.0,0.0,-223.0,23.0,23.0,46.0,-5.0,0.0,-26.0,0.0,-198.0,0.0,-22.0,0.0,-244.0,39.0,39.0,85.0,-855.0,False,15625.0,0.0,8704333440.0,528.0,80.0,4086796032.0,477.0,41.0
