Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
245,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_245.txt,1.0,1.0,1.0,-86.0,0.0,-25.0,0.0,-102.0,59.0,59.0,59.0,19.0,123.0,123.0,230.0,230.0,123.0,123.0,290.0,61.0,False,65536.0,0.0,427422450.0,595.0,101.0,84819392.0,391.0,74.0
246,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_246.txt,79.0,79.0,121.0,46.0,35.0,35.0,35.0,-166.0,26.0,26.0,43.0,-23.0,0.0,-18.0,0.0,-163.0,79.0,79.0,199.0,-306.0,False,65536.0,4.0,262785600.0,598.0,99.0,64680000.0,404.0,55.0
247,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_247.txt,0.0,-66.0,0.0,-539.0,145.0,145.0,223.0,70.0,37.0,37.0,37.0,-439.0,41.0,41.0,65.0,-19.0,145.0,145.0,325.0,-927.0,False,65536.0,14.0,608850000.0,654.0,139.0,217212660.0,645.0,35.0
248,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_248.txt,7.0,7.0,7.0,-91.0,0.0,-16.0,0.0,-154.0,27.0,27.0,27.0,-87.0,0.0,-5.0,0.0,-225.0,27.0,27.0,34.0,-557.0,False,65536.0,7.0,548980783.0,644.0,131.0,310493196.0,539.0,111.0
249,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_249.txt,10.0,10.0,10.0,-125.0,5.0,5.0,5.0,-46.0,0.0,-1.0,0.0,-35.0,56.0,56.0,56.0,-52.0,56.0,56.0,71.0,-258.0,False,65536.0,16.0,284516624.0,541.0,119.0,115122800.0,430.0,65.0
250,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_250.txt,0.0,-8.0,0.0,-79.0,0.0,-77.0,0.0,-358.0,20.0,20.0,20.0,-97.0,37.0,37.0,37.0,-24.0,37.0,37.0,57.0,-558.0,False,65536.0,13.0,274779840.0,528.0,115.0,140746680.0,475.0,57.0
251,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_251.txt,62.0,62.0,62.0,-116.0,0.0,-2.0,0.0,-46.0,0.0,-2.0,0.0,-110.0,0.0,-52.0,0.0,-163.0,62.0,62.0,62.0,-435.0,False,65536.0,8.0,436529808.0,646.0,108.0,236988180.0,505.0,99.0
252,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_252.txt,0.0,-67.0,0.0,-262.0,0.0,-96.0,0.0,-328.0,0.0,-44.0,0.0,-267.0,0.0,-18.0,0.0,-131.0,0.0,-18.0,0.0,-988.0,True,65536.0,16.0,867525120.0,687.0,163.0,867525120.0,687.0,163.0
253,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_253.txt,30.0,30.0,67.0,67.0,77.0,77.0,77.0,30.0,17.0,17.0,17.0,-85.0,32.0,32.0,32.0,-185.0,77.0,77.0,193.0,-173.0,False,65536.0,9.0,490191840.0,628.0,139.0,119888100.0,438.0,82.0
254,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_254.txt,0.0,-31.0,0.0,-165.0,16.0,16.0,16.0,-191.0,0.0,-52.0,0.0,-263.0,44.0,44.0,44.0,-66.0,44.0,44.0,60.0,-685.0,False,65536.0,13.0,316178240.0,561.0,111.0,291276531.0,534.0,91.0
255,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_255.txt,7.0,7.0,13.0,-91.0,27.0,27.0,53.0,13.0,68.0,68.0,84.0,35.0,0.0,-39.0,0.0,-203.0,68.0,68.0,150.0,-246.0,False,65536.0,12.0,557652480.0,661.0,140.0,146864484.0,493.0,53.0
256,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_256.txt,0.0,-31.0,0.0,-305.0,137.0,137.0,232.0,224.0,15.0,15.0,15.0,-251.0,0.0,-23.0,0.0,-293.0,137.0,137.0,247.0,-625.0,False,65536.0,1.0,303175680.0,551.0,120.0,224104320.0,551.0,81.0
257,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_257.txt,2.0,2.0,2.0,-103.0,36.0,36.0,36.0,-186.0,0.0,-35.0,0.0,-230.0,0.0,-22.0,0.0,-223.0,36.0,36.0,38.0,-742.0,False,65536.0,14.0,560678118.0,664.0,136.0,468534528.0,598.0,112.0
258,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_258.txt,51.0,51.0,70.0,29.0,0.0,-11.0,0.0,-79.0,0.0,-5.0,0.0,-185.0,0.0,-29.0,0.0,-143.0,51.0,51.0,70.0,-378.0,False,65536.0,9.0,403326600.0,600.0,130.0,266947296.0,521.0,98.0
259,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_259.txt,35.0,35.0,35.0,-46.0,20.0,20.0,20.0,-133.0,44.0,44.0,44.0,-98.0,0.0,-15.0,0.0,-196.0,44.0,44.0,99.0,-473.0,False,65536.0,0.0,470940000.0,594.0,125.0,302755200.0,533.0,110.0
260,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_260.txt,0.0,-55.0,0.0,-231.0,14.0,14.0,14.0,-184.0,0.0,-15.0,0.0,-258.0,0.0,-32.0,0.0,-179.0,14.0,14.0,14.0,-852.0,False,65536.0,21.0,762153327.0,705.0,149.0,602154000.0,642.0,105.0
261,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_261.txt,33.0,33.0,33.0,-98.0,17.0,17.0,19.0,-136.0,44.0,44.0,44.0,-148.0,0.0,-72.0,0.0,-261.0,44.0,44.0,96.0,-643.0,False,65536.0,2.0,377995800.0,624.0,115.0,253522700.0,536.0,85.0
262,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_262.txt,2.0,2.0,2.0,-59.0,0.0,-123.0,0.0,-422.0,28.0,28.0,28.0,-53.0,0.0,-10.0,0.0,-77.0,28.0,28.0,30.0,-611.0,False,65536.0,11.0,557758740.0,685.0,132.0,280611540.0,539.0,81.0
263,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_263.txt,0.0,-21.0,0.0,-231.0,0.0,-42.0,0.0,-155.0,0.0,-106.0,0.0,-389.0,0.0,-18.0,0.0,-217.0,0.0,-18.0,0.0,-992.0,True,65536.0,19.0,697847010.0,696.0,151.0,697847010.0,691.0,95.0
264,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_264.txt,0.0,-67.0,0.0,-225.0,0.0,-4.0,0.0,-75.0,0.0,-84.0,0.0,-346.0,0.0,-40.0,0.0,-188.0,0.0,-4.0,0.0,-834.0,True,65536.0,4.0,552247920.0,629.0,138.0,539764920.0,615.0,138.0
265,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_265.txt,69.0,69.0,82.0,60.0,0.0,-8.0,0.0,-159.0,32.0,32.0,32.0,-101.0,92.0,92.0,92.0,-130.0,92.0,92.0,206.0,-330.0,False,65536.0,3.0,567452214.0,631.0,140.0,239847486.0,539.0,61.0
266,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_266.txt,50.0,50.0,50.0,-8.0,0.0,-26.0,0.0,-181.0,0.0,-58.0,0.0,-319.0,0.0,-83.0,0.0,-269.0,50.0,50.0,50.0,-777.0,False,65536.0,2.0,447667776.0,593.0,137.0,331726320.0,553.0,95.0
267,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_267.txt,0.0,-47.0,0.0,-298.0,52.0,52.0,52.0,-151.0,0.0,-97.0,0.0,-401.0,21.0,21.0,21.0,-50.0,52.0,52.0,73.0,-900.0,False,65536.0,9.0,541342560.0,623.0,136.0,444120768.0,623.0,78.0
268,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_268.txt,28.0,28.0,28.0,-203.0,0.0,-123.0,0.0,-465.0,71.0,71.0,98.0,54.0,16.0,16.0,16.0,-313.0,71.0,71.0,142.0,-927.0,False,65536.0,23.0,926177340.0,710.0,139.0,718158900.0,710.0,97.0
269,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_269.txt,0.0,-29.0,0.0,-150.0,0.0,-40.0,0.0,-143.0,48.0,48.0,48.0,-151.0,0.0,-85.0,0.0,-268.0,48.0,48.0,48.0,-712.0,False,65536.0,13.0,543958272.0,643.0,133.0,443441817.0,588.0,117.0
270,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_270.txt,70.0,70.0,96.0,84.0,0.0,-27.0,0.0,-281.0,0.0,-45.0,0.0,-162.0,0.0,-38.0,0.0,-175.0,70.0,70.0,96.0,-534.0,False,65536.0,5.0,513864792.0,639.0,131.0,366241554.0,567.0,101.0
271,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_271.txt,0.0,-40.0,0.0,-151.0,0.0,-62.0,0.0,-247.0,4.0,4.0,4.0,-234.0,0.0,-55.0,0.0,-211.0,4.0,4.0,4.0,-843.0,False,65536.0,7.0,588588000.0,667.0,140.0,588588000.0,625.0,140.0
272,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_272.txt,33.0,33.0,33.0,-177.0,50.0,50.0,50.0,-88.0,31.0,31.0,31.0,-191.0,0.0,-66.0,0.0,-299.0,50.0,50.0,114.0,-755.0,False,65536.0,14.0,727476240.0,675.0,157.0,429828000.0,602.0,86.0
273,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_273.txt,0.0,-25.0,0.0,-238.0,27.0,27.0,27.0,-163.0,0.0,-21.0,0.0,-204.0,0.0,-104.0,0.0,-375.0,27.0,27.0,27.0,-980.0,False,65536.0,45.0,417027072.0,605.0,114.0,274627584.0,541.0,81.0
274,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_274.txt,0.0,-69.0,0.0,-308.0,5.0,5.0,5.0,-147.0,0.0,-46.0,0.0,-260.0,23.0,23.0,23.0,-62.0,23.0,23.0,28.0,-777.0,False,65536.0,19.0,285881904.0,537.0,118.0,251426848.0,519.0,86.0
275,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_275.txt,0.0,-129.0,0.0,-483.0,0.0,-4.0,0.0,-112.0,0.0,-45.0,0.0,-171.0,0.0,-22.0,0.0,-232.0,0.0,-4.0,0.0,-998.0,True,65536.0,25.0,667621920.0,647.0,159.0,545591970.0,645.0,90.0
276,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_276.txt,0.0,-3.0,0.0,-167.0,16.0,16.0,16.0,-125.0,0.0,-122.0,0.0,-492.0,0.0,-15.0,0.0,-245.0,16.0,16.0,16.0,-1029.0,False,65536.0,14.0,520680960.0,645.0,125.0,495876000.0,645.0,86.0
277,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_277.txt,92.0,92.0,92.0,-77.0,37.0,37.0,37.0,-72.0,0.0,-15.0,0.0,-188.0,0.0,-3.0,0.0,-147.0,92.0,92.0,129.0,-484.0,False,65536.0,13.0,606625200.0,635.0,150.0,302486080.0,549.0,95.0
278,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_278.txt,0.0,-19.0,0.0,-180.0,0.0,-12.0,0.0,-185.0,0.0,-57.0,0.0,-296.0,30.0,30.0,30.0,-47.0,30.0,30.0,30.0,-708.0,False,65536.0,5.0,370224405.0,600.0,124.0,271284000.0,530.0,100.0
279,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_279.txt,31.0,31.0,31.0,-122.0,0.0,-41.0,0.0,-260.0,0.0,-101.0,0.0,-319.0,0.0,-46.0,0.0,-202.0,31.0,31.0,31.0,-903.0,False,65536.0,6.0,608013600.0,638.0,127.0,532388318.0,611.0,127.0
280,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_280.txt,98.0,98.0,101.0,60.0,17.0,17.0,17.0,-103.0,67.0,67.0,67.0,-107.0,0.0,-35.0,0.0,-217.0,98.0,98.0,185.0,-367.0,False,65536.0,9.0,387561069.0,623.0,123.0,114168600.0,484.0,35.0
281,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_281.txt,0.0,-60.0,0.0,-232.0,0.0,-19.0,0.0,-123.0,1.0,1.0,1.0,-168.0,0.0,-52.0,0.0,-283.0,1.0,1.0,1.0,-806.0,False,65536.0,11.0,790637760.0,707.0,157.0,790637760.0,676.0,135.0
282,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_282.txt,0.0,-35.0,0.0,-199.0,0.0,-61.0,0.0,-200.0,0.0,-62.0,0.0,-193.0,0.0,-46.0,0.0,-199.0,0.0,-35.0,0.0,-791.0,True,65536.0,15.0,801794700.0,682.0,158.0,643581612.0,640.0,137.0
283,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_283.txt,0.0,-16.0,0.0,-108.0,34.0,34.0,58.0,-45.0,0.0,-12.0,0.0,-133.0,0.0,-51.0,0.0,-248.0,34.0,34.0,58.0,-534.0,False,65536.0,12.0,262601580.0,571.0,115.0,186420825.0,496.0,75.0
284,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_284.txt,90.0,90.0,90.0,-264.0,0.0,-73.0,0.0,-506.0,0.0,-54.0,0.0,-450.0,197.0,197.0,214.0,170.0,197.0,197.0,304.0,-1050.0,False,65536.0,16.0,492860800.0,682.0,111.0,303908400.0,665.0,71.0
285,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_285.txt,27.0,27.0,46.0,-41.0,28.0,28.0,28.0,-117.0,0.0,-73.0,0.0,-242.0,0.0,-40.0,0.0,-240.0,28.0,28.0,74.0,-640.0,False,65536.0,0.0,386491248.0,614.0,137.0,386491248.0,561.0,137.0
286,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_286.txt,0.0,-27.0,0.0,-152.0,0.0,-72.0,0.0,-271.0,32.0,32.0,32.0,-139.0,0.0,-60.0,0.0,-232.0,32.0,32.0,32.0,-794.0,False,65536.0,18.0,457287760.0,597.0,130.0,449905680.0,592.0,118.0
287,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_287.txt,24.0,24.0,24.0,-217.0,37.0,37.0,37.0,-31.0,24.0,24.0,24.0,-212.0,4.0,4.0,4.0,-168.0,37.0,37.0,89.0,-628.0,False,65536.0,20.0,699229440.0,721.0,128.0,456556716.0,622.0,77.0
288,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_288.txt,0.0,-84.0,0.0,-305.0,11.0,11.0,11.0,-19.0,0.0,-6.0,0.0,-249.0,0.0,-71.0,0.0,-272.0,11.0,11.0,11.0,-845.0,False,65536.0,8.0,529809984.0,637.0,130.0,450594918.0,589.0,118.0
289,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_289.txt,20.0,20.0,20.0,-224.0,0.0,-13.0,0.0,-137.0,0.0,-24.0,0.0,-284.0,22.0,22.0,22.0,-239.0,22.0,22.0,42.0,-884.0,False,65536.0,21.0,910275795.0,707.0,157.0,534154140.0,618.0,118.0
290,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_290.txt,2.0,2.0,2.0,-57.0,56.0,56.0,56.0,-91.0,0.0,-17.0,0.0,-111.0,0.0,-9.0,0.0,-223.0,56.0,56.0,58.0,-482.0,False,65536.0,12.0,383246640.0,667.0,105.0,194971400.0,502.0,65.0
291,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_291.txt,0.0,-49.0,0.0,-209.0,0.0,-38.0,0.0,-266.0,0.0,-24.0,0.0,-232.0,0.0,-65.0,0.0,-302.0,0.0,-24.0,0.0,-1009.0,True,65536.0,17.0,784582560.0,683.0,137.0,784582560.0,675.0,137.0
292,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_292.txt,0.0,-89.0,0.0,-322.0,0.0,-6.0,0.0,-213.0,0.0,-44.0,0.0,-208.0,0.0,-20.0,0.0,-281.0,0.0,-6.0,0.0,-1024.0,True,65536.0,9.0,659169360.0,647.0,141.0,659169360.0,644.0,141.0
293,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_293.txt,5.0,5.0,5.0,-155.0,0.0,-56.0,0.0,-283.0,0.0,-17.0,0.0,-282.0,0.0,-108.0,0.0,-352.0,5.0,5.0,5.0,-1072.0,False,65536.0,39.0,420373392.0,601.0,124.0,382365984.0,578.0,91.0
294,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_294.txt,108.0,108.0,157.0,122.0,68.0,68.0,124.0,37.0,6.0,6.0,6.0,-261.0,0.0,-45.0,0.0,-240.0,108.0,108.0,287.0,-342.0,False,65536.0,7.0,304226520.0,529.0,122.0,88185504.0,449.0,44.0
295,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_295.txt,0.0,-4.0,0.0,-140.0,25.0,25.0,25.0,-145.0,0.0,-26.0,0.0,-140.0,0.0,-86.0,0.0,-287.0,25.0,25.0,25.0,-712.0,False,65536.0,28.0,379662624.0,635.0,117.0,326223744.0,560.0,88.0
296,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_296.txt,87.0,87.0,87.0,-170.0,64.0,64.0,64.0,-259.0,0.0,-101.0,0.0,-408.0,51.0,51.0,51.0,-19.0,87.0,87.0,202.0,-856.0,False,65536.0,21.0,739178622.0,687.0,147.0,503284194.0,645.0,79.0
297,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_297.txt,27.0,27.0,37.0,-39.0,32.0,32.0,32.0,-158.0,0.0,-13.0,0.0,-216.0,0.0,-33.0,0.0,-193.0,32.0,32.0,69.0,-606.0,False,65536.0,7.0,537426576.0,612.0,141.0,319361616.0,542.0,107.0
298,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_298.txt,49.0,49.0,49.0,-61.0,27.0,27.0,39.0,-46.0,0.0,-29.0,0.0,-206.0,0.0,-37.0,0.0,-203.0,49.0,49.0,88.0,-516.0,False,65536.0,12.0,464748284.0,605.0,137.0,328008856.0,546.0,103.0
299,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_299.txt,36.0,36.0,36.0,10.0,28.0,28.0,28.0,-221.0,0.0,-74.0,0.0,-400.0,0.0,-34.0,0.0,-339.0,36.0,36.0,64.0,-950.0,False,65536.0,9.0,435712256.0,591.0,132.0,299422464.0,584.0,69.0
300,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_300.txt,79.0,79.0,79.0,-264.0,0.0,-54.0,0.0,-508.0,0.0,-8.0,0.0,-506.0,34.0,34.0,58.0,23.0,79.0,79.0,137.0,-1255.0,False,65536.0,32.0,507255480.0,701.0,116.0,174490680.0,669.0,29.0
301,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_301.txt,51.0,51.0,51.0,-130.0,0.0,-29.0,0.0,-415.0,36.0,36.0,81.0,81.0,28.0,28.0,28.0,-321.0,51.0,51.0,160.0,-785.0,False,65536.0,6.0,678812400.0,669.0,146.0,405437760.0,643.0,78.0
302,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_302.txt,0.0,0.0,0.0,-142.0,0.0,-115.0,0.0,-378.0,18.0,18.0,18.0,-114.0,14.0,14.0,14.0,-235.0,18.0,18.0,32.0,-869.0,False,65536.0,9.0,432928800.0,619.0,131.0,340454772.0,584.0,73.0
303,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_303.txt,0.0,-14.0,0.0,-235.0,0.0,-20.0,0.0,-169.0,0.0,-4.0,0.0,-166.0,0.0,-51.0,0.0,-304.0,0.0,-4.0,0.0,-874.0,True,65536.0,10.0,572107536.0,658.0,135.0,563216976.0,629.0,112.0
304,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_304.txt,0.0,-27.0,0.0,-163.0,0.0,-48.0,0.0,-176.0,0.0,-52.0,0.0,-308.0,2.0,2.0,2.0,-94.0,2.0,2.0,2.0,-741.0,False,65536.0,39.0,376870144.0,590.0,119.0,222158418.0,513.0,73.0
305,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_305.txt,0.0,-35.0,0.0,-126.0,0.0,-73.0,0.0,-254.0,0.0,-30.0,0.0,-267.0,0.0,-42.0,0.0,-160.0,0.0,-30.0,0.0,-807.0,True,65536.0,28.0,391694160.0,651.0,120.0,349761555.0,562.0,111.0
306,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_306.txt,29.0,29.0,29.0,-36.0,90.0,90.0,90.0,39.0,5.0,5.0,5.0,-153.0,25.0,25.0,25.0,-162.0,90.0,90.0,149.0,-312.0,False,65536.0,10.0,827889888.0,689.0,152.0,280872900.0,540.0,98.0
307,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_307.txt,0.0,-37.0,0.0,-166.0,0.0,-32.0,0.0,-174.0,0.0,-17.0,0.0,-177.0,0.0,-70.0,0.0,-331.0,0.0,-17.0,0.0,-848.0,True,65536.0,33.0,271798800.0,567.0,102.0,225101968.0,516.0,79.0
308,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_308.txt,28.0,28.0,28.0,-170.0,0.0,-59.0,0.0,-322.0,0.0,-12.0,0.0,-167.0,55.0,55.0,55.0,4.0,55.0,55.0,83.0,-655.0,False,65536.0,10.0,491702832.0,627.0,123.0,341748180.0,563.0,87.0
309,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_309.txt,56.0,56.0,56.0,-118.0,0.0,-24.0,0.0,-199.0,0.0,-135.0,0.0,-445.0,0.0,-1.0,0.0,-80.0,56.0,56.0,56.0,-842.0,False,65536.0,22.0,834592160.0,692.0,145.0,560379120.0,643.0,94.0
310,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_310.txt,94.0,94.0,112.0,-36.0,0.0,0.0,0.0,-77.0,0.0,-8.0,0.0,-235.0,0.0,-6.0,0.0,-137.0,94.0,94.0,112.0,-485.0,False,65536.0,9.0,603310554.0,652.0,129.0,207285120.0,533.0,53.0
311,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_311.txt,0.0,-18.0,0.0,-140.0,0.0,-4.0,0.0,-99.0,2.0,2.0,2.0,-172.0,0.0,-66.0,0.0,-252.0,2.0,2.0,2.0,-663.0,False,65536.0,2.0,499907100.0,656.0,116.0,428726298.0,589.0,114.0
312,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_312.txt,0.0,-6.0,0.0,-280.0,52.0,52.0,52.0,-63.0,0.0,-139.0,0.0,-509.0,24.0,24.0,24.0,-172.0,52.0,52.0,76.0,-1024.0,False,65536.0,11.0,607580512.0,630.0,142.0,433986080.0,628.0,71.0
313,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_313.txt,0.0,-5.0,0.0,-154.0,0.0,-6.0,0.0,-197.0,0.0,-130.0,0.0,-485.0,0.0,-16.0,0.0,-232.0,0.0,-5.0,0.0,-1068.0,True,65536.0,13.0,467793014.0,646.0,124.0,413412948.0,617.0,69.0
314,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_314.txt,48.0,48.0,86.0,-41.0,102.0,102.0,192.0,163.0,57.0,57.0,57.0,-42.0,110.0,110.0,110.0,77.0,110.0,110.0,445.0,157.0,False,65536.0,5.0,686227464.0,665.0,156.0,65034386.0,407.0,46.0
315,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_315.txt,0.0,-39.0,0.0,-408.0,43.0,43.0,68.0,-39.0,0.0,-39.0,0.0,-364.0,69.0,69.0,69.0,-73.0,69.0,69.0,137.0,-884.0,False,65536.0,6.0,438823476.0,620.0,131.0,344352960.0,620.0,76.0
316,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_316.txt,0.0,-24.0,0.0,-110.0,59.0,59.0,59.0,-143.0,0.0,-42.0,0.0,-143.0,0.0,-78.0,0.0,-303.0,59.0,59.0,59.0,-699.0,False,65536.0,20.0,731686800.0,673.0,155.0,474499584.0,604.0,104.0
317,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_317.txt,39.0,39.0,39.0,-97.0,33.0,33.0,33.0,-179.0,75.0,75.0,75.0,-156.0,0.0,-39.0,0.0,-249.0,75.0,75.0,147.0,-681.0,False,65536.0,28.0,522753000.0,611.0,138.0,214047680.0,508.0,68.0
318,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_318.txt,0.0,-28.0,0.0,-177.0,0.0,-56.0,0.0,-277.0,0.0,-60.0,0.0,-258.0,0.0,-59.0,0.0,-321.0,0.0,-28.0,0.0,-1033.0,True,65536.0,22.0,933376500.0,702.0,166.0,933376500.0,700.0,166.0
319,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_319.txt,0.0,-55.0,0.0,-200.0,0.0,-37.0,0.0,-231.0,0.0,-6.0,0.0,-133.0,0.0,-25.0,0.0,-222.0,0.0,-6.0,0.0,-786.0,True,65536.0,12.0,568106000.0,655.0,129.0,568106000.0,626.0,124.0
320,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_320.txt,0.0,-48.0,0.0,-246.0,39.0,39.0,51.0,-3.0,0.0,-4.0,0.0,-155.0,24.0,24.0,24.0,-168.0,39.0,39.0,75.0,-572.0,False,65536.0,4.0,653083200.0,652.0,149.0,411178680.0,584.0,99.0
321,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_321.txt,0.0,-47.0,0.0,-183.0,0.0,-65.0,0.0,-264.0,0.0,-74.0,0.0,-261.0,7.0,7.0,7.0,-184.0,7.0,7.0,7.0,-892.0,False,65536.0,13.0,841641372.0,704.0,156.0,841641372.0,683.0,156.0
322,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_322.txt,21.0,21.0,36.0,1.0,0.0,-20.0,0.0,-217.0,0.0,-29.0,0.0,-147.0,0.0,-32.0,0.0,-226.0,21.0,21.0,36.0,-589.0,False,65536.0,2.0,298298868.0,572.0,119.0,298298868.0,537.0,92.0
323,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_323.txt,0.0,-12.0,0.0,-245.0,0.0,-49.0,0.0,-293.0,0.0,-24.0,0.0,-138.0,0.0,-1.0,0.0,-97.0,0.0,-1.0,0.0,-773.0,True,65536.0,7.0,505891386.0,629.0,110.0,360953901.0,580.0,99.0
324,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_324.txt,53.0,53.0,90.0,54.0,0.0,-59.0,0.0,-309.0,0.0,-47.0,0.0,-292.0,0.0,-23.0,0.0,-252.0,53.0,53.0,90.0,-799.0,False,65536.0,16.0,435304480.0,596.0,124.0,354575520.0,582.0,94.0
325,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_325.txt,48.0,48.0,48.0,8.0,0.0,-50.0,0.0,-197.0,92.0,92.0,92.0,-36.0,0.0,-74.0,0.0,-335.0,92.0,92.0,140.0,-560.0,False,65536.0,0.0,588635200.0,689.0,134.0,450526860.0,604.0,102.0
326,uniform,outputs/agents_4/items_8/gpt4o/zero_shot1/output_326.txt,64.0,64.0,91.0,-9.0,0.0,-18.0,0.0,-117.0,4.0,4.0,4.0,-161.0,0.0,-27.0,0.0,-211.0,64.0,64.0,95.0,-498.0,False,65536.0,7.0,194586600.0,576.0,101.0,116588160.0,444.0,64.0
