Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
218,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_218.txt,0.0,-17.0,0.0,-190.0,35.0,35.0,35.0,-202.0,0.0,-66.0,0.0,-398.0,6.0,6.0,6.0,-200.0,0.0,-86.0,0.0,-461.0,35.0,35.0,41.0,-1451.0,False,390625.0,0.0,25770785040.0,646.0,90.0,25450785360.0,631.0,79.0
219,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_219.txt,0.0,-14.0,0.0,-222.0,61.0,61.0,99.0,-56.0,35.0,35.0,64.0,-62.0,13.0,13.0,13.0,-367.0,0.0,-50.0,0.0,-470.0,61.0,61.0,176.0,-1177.0,False,390625.0,0.0,25748242432.0,684.0,97.0,17610674400.0,626.0,47.0
220,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_220.txt,0.0,-49.0,0.0,-276.0,14.0,14.0,14.0,-248.0,62.0,62.0,62.0,-186.0,0.0,-45.0,0.0,-395.0,0.0,-6.0,0.0,-99.0,62.0,62.0,76.0,-1204.0,False,390625.0,1.0,19666483200.0,602.0,94.0,19272072960.0,602.0,63.0
221,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_221.txt,0.0,-8.0,0.0,-432.0,21.0,21.0,21.0,-275.0,0.0,-50.0,0.0,-500.0,122.0,122.0,122.0,68.0,50.0,50.0,50.0,-152.0,122.0,122.0,193.0,-1291.0,False,390625.0,0.0,39266928512.0,717.0,98.0,17396740480.0,683.0,28.0
222,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_222.txt,142.0,142.0,142.0,97.0,85.0,85.0,125.0,92.0,56.0,56.0,104.0,13.0,0.0,-37.0,0.0,-209.0,11.0,11.0,11.0,-290.0,142.0,142.0,382.0,-297.0,False,390625.0,0.0,23266041120.0,624.0,89.0,1158845800.0,469.0,7.0
223,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_223.txt,41.0,41.0,96.0,95.0,38.0,38.0,38.0,-175.0,1.0,1.0,1.0,-190.0,0.0,-38.0,0.0,-325.0,0.0,-4.0,0.0,-263.0,41.0,41.0,135.0,-858.0,False,390625.0,1.0,8077962816.0,553.0,80.0,3931828992.0,474.0,42.0
224,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_224.txt,81.0,81.0,100.0,-28.0,0.0,-89.0,0.0,-385.0,0.0,-4.0,0.0,-70.0,0.0,-58.0,0.0,-383.0,18.0,18.0,18.0,-239.0,81.0,81.0,118.0,-1105.0,False,390625.0,0.0,30966084864.0,711.0,96.0,27288567900.0,642.0,87.0
225,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_225.txt,15.0,15.0,30.0,-38.0,16.0,16.0,16.0,-166.0,0.0,-17.0,0.0,-237.0,27.0,27.0,27.0,-113.0,27.0,27.0,27.0,-123.0,27.0,27.0,100.0,-677.0,False,390625.0,1.0,15279276096.0,596.0,95.0,5266932240.0,465.0,53.0
226,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_226.txt,66.0,66.0,148.0,131.0,0.0,-34.0,0.0,-276.0,0.0,-30.0,0.0,-341.0,0.0,-3.0,0.0,-257.0,23.0,23.0,23.0,-105.0,66.0,66.0,171.0,-848.0,False,390625.0,0.0,19658707200.0,623.0,95.0,11111443200.0,529.0,66.0
227,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_227.txt,64.0,64.0,64.0,-124.0,62.0,62.0,98.0,-121.0,0.0,-14.0,0.0,-273.0,0.0,-15.0,0.0,-268.0,0.0,-89.0,0.0,-385.0,64.0,64.0,162.0,-1171.0,False,390625.0,0.0,31895263260.0,656.0,98.0,24921574560.0,632.0,72.0
228,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_228.txt,125.0,125.0,125.0,-70.0,91.0,91.0,92.0,-16.0,0.0,-27.0,0.0,-317.0,24.0,24.0,24.0,-198.0,77.0,77.0,77.0,-43.0,125.0,125.0,318.0,-644.0,False,390625.0,1.0,28750378440.0,703.0,92.0,3022903800.0,517.0,19.0
229,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_229.txt,96.0,96.0,161.0,127.0,89.0,89.0,204.0,121.0,34.0,34.0,34.0,-253.0,24.0,24.0,29.0,-246.0,0.0,-3.0,0.0,-156.0,96.0,96.0,428.0,-407.0,False,390625.0,0.0,19566372672.0,621.0,91.0,4520966400.0,487.0,45.0
230,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_230.txt,69.0,69.0,104.0,-57.0,23.0,23.0,23.0,-166.0,1.0,1.0,1.0,-359.0,0.0,-21.0,0.0,-283.0,88.0,88.0,207.0,124.0,88.0,88.0,335.0,-741.0,False,390625.0,0.0,25179903140.0,634.0,93.0,11896316960.0,554.0,71.0
231,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_231.txt,52.0,52.0,69.0,33.0,77.0,77.0,77.0,-162.0,0.0,-15.0,0.0,-316.0,81.0,81.0,93.0,-8.0,63.0,63.0,63.0,-238.0,81.0,81.0,302.0,-691.0,False,390625.0,0.0,17976924000.0,637.0,90.0,209119320.0,506.0,1.0
232,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_232.txt,101.0,101.0,130.0,-81.0,87.0,87.0,146.0,-24.0,67.0,67.0,67.0,-276.0,119.0,119.0,173.0,-44.0,15.0,15.0,15.0,-371.0,119.0,119.0,531.0,-796.0,False,390625.0,0.0,18225665640.0,620.0,90.0,1869076800.0,523.0,15.0
233,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_233.txt,16.0,16.0,16.0,-313.0,56.0,56.0,156.0,-35.0,0.0,-47.0,0.0,-470.0,11.0,11.0,11.0,-368.0,16.0,16.0,19.0,-73.0,56.0,56.0,202.0,-1259.0,False,390625.0,4.0,25322611392.0,641.0,98.0,14870920020.0,630.0,55.0
234,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_234.txt,2.0,2.0,2.0,-59.0,45.0,45.0,88.0,-47.0,0.0,-4.0,0.0,-238.0,0.0,-15.0,0.0,-217.0,0.0,-34.0,0.0,-362.0,45.0,45.0,90.0,-923.0,False,390625.0,0.0,22576435200.0,650.0,94.0,13497408000.0,572.0,64.0
235,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_235.txt,124.0,124.0,163.0,-86.0,0.0,-40.0,0.0,-594.0,75.0,75.0,130.0,-85.0,67.0,67.0,67.0,-374.0,90.0,90.0,133.0,17.0,124.0,124.0,493.0,-1122.0,False,390625.0,0.0,18342796563.0,635.0,91.0,0.0,594.0,0.0
236,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_236.txt,11.0,11.0,11.0,-209.0,0.0,-48.0,0.0,-431.0,7.0,7.0,13.0,-245.0,0.0,-7.0,0.0,-189.0,0.0,-56.0,0.0,-391.0,11.0,11.0,24.0,-1465.0,False,390625.0,0.0,49215917520.0,725.0,98.0,43005362400.0,709.0,80.0
237,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_237.txt,45.0,45.0,45.0,-187.0,9.0,9.0,9.0,-274.0,108.0,108.0,154.0,34.0,59.0,59.0,98.0,36.0,10.0,10.0,10.0,-139.0,108.0,108.0,316.0,-530.0,False,390625.0,0.0,25485058368.0,647.0,93.0,6594707691.0,531.0,37.0
238,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_238.txt,0.0,-5.0,0.0,-196.0,0.0,-3.0,0.0,-217.0,0.0,-6.0,0.0,-253.0,17.0,17.0,17.0,-111.0,30.0,30.0,30.0,-70.0,30.0,30.0,47.0,-847.0,False,390625.0,0.0,26983526400.0,636.0,95.0,16367342900.0,559.0,95.0
239,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_239.txt,50.0,50.0,123.0,13.0,0.0,-12.0,0.0,-320.0,0.0,-48.0,0.0,-368.0,0.0,-38.0,0.0,-372.0,41.0,41.0,41.0,-153.0,50.0,50.0,164.0,-1200.0,False,390625.0,0.0,32294915600.0,686.0,98.0,25671663040.0,658.0,76.0
240,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_240.txt,28.0,28.0,28.0,-383.0,181.0,181.0,343.0,343.0,16.0,16.0,18.0,-277.0,45.0,45.0,45.0,-379.0,0.0,-83.0,0.0,-617.0,181.0,181.0,434.0,-1313.0,False,390625.0,13.0,23226708736.0,624.0,93.0,0.0,617.0,0.0
241,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_241.txt,42.0,42.0,81.0,-131.0,22.0,22.0,22.0,-408.0,138.0,138.0,221.0,120.0,88.0,88.0,140.0,-50.0,15.0,15.0,15.0,-289.0,138.0,138.0,479.0,-758.0,False,390625.0,0.0,23808461040.0,654.0,95.0,588823920.0,544.0,4.0
242,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_242.txt,0.0,-12.0,0.0,-298.0,0.0,-47.0,0.0,-322.0,24.0,24.0,24.0,-73.0,0.0,-75.0,0.0,-374.0,5.0,5.0,5.0,-123.0,24.0,24.0,29.0,-1190.0,False,390625.0,0.0,36003801792.0,671.0,94.0,29715427392.0,648.0,92.0
243,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_243.txt,85.0,85.0,106.0,-46.0,17.0,17.0,44.0,-90.0,0.0,-53.0,0.0,-430.0,0.0,-22.0,0.0,-350.0,10.0,10.0,10.0,-118.0,85.0,85.0,160.0,-1034.0,False,390625.0,0.0,32745012048.0,682.0,96.0,21601375488.0,615.0,81.0
244,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_244.txt,16.0,16.0,16.0,-233.0,0.0,-64.0,0.0,-359.0,27.0,27.0,27.0,-64.0,0.0,-29.0,0.0,-225.0,0.0,-19.0,0.0,-324.0,27.0,27.0,43.0,-1205.0,False,390625.0,3.0,35272178172.0,661.0,97.0,35272178172.0,661.0,94.0
245,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_245.txt,5.0,5.0,5.0,-135.0,76.0,76.0,76.0,-95.0,4.0,4.0,4.0,-211.0,0.0,-54.0,0.0,-443.0,14.0,14.0,14.0,-439.0,76.0,76.0,99.0,-1323.0,False,390625.0,0.0,41463283680.0,715.0,94.0,34111533456.0,700.0,66.0
246,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_246.txt,0.0,-11.0,0.0,-392.0,0.0,-5.0,0.0,-142.0,1.0,1.0,1.0,-289.0,0.0,-4.0,0.0,-341.0,75.0,75.0,130.0,46.0,75.0,75.0,131.0,-1118.0,False,390625.0,2.0,18615484650.0,586.0,85.0,10920779640.0,570.0,45.0
247,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_247.txt,14.0,14.0,14.0,-362.0,57.0,57.0,57.0,-366.0,162.0,162.0,162.0,5.0,129.0,129.0,183.0,43.0,0.0,-76.0,0.0,-645.0,162.0,162.0,416.0,-1325.0,False,390625.0,1.0,26189955072.0,645.0,93.0,0.0,645.0,0.0
248,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_248.txt,77.0,77.0,77.0,-133.0,85.0,85.0,170.0,75.0,129.0,129.0,158.0,-21.0,70.0,70.0,70.0,-246.0,20.0,20.0,20.0,-271.0,129.0,129.0,495.0,-596.0,False,390625.0,1.0,23586746832.0,664.0,95.0,1709206590.0,474.0,23.0
249,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_249.txt,3.0,3.0,3.0,-101.0,0.0,-26.0,0.0,-282.0,0.0,-69.0,0.0,-334.0,17.0,17.0,22.0,-32.0,0.0,-13.0,0.0,-157.0,17.0,17.0,25.0,-906.0,False,390625.0,0.0,36559922336.0,672.0,94.0,20021697696.0,588.0,93.0
250,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_250.txt,112.0,112.0,179.0,34.0,128.0,128.0,128.0,-50.0,140.0,140.0,147.0,24.0,58.0,58.0,58.0,-202.0,0.0,-62.0,0.0,-462.0,140.0,140.0,512.0,-656.0,False,390625.0,0.0,19961026560.0,597.0,95.0,2954672000.0,518.0,14.0
251,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_251.txt,7.0,7.0,7.0,-127.0,66.0,66.0,66.0,-32.0,57.0,57.0,57.0,-185.0,57.0,57.0,81.0,48.0,0.0,-54.0,0.0,-400.0,66.0,66.0,211.0,-696.0,False,390625.0,0.0,10940005440.0,625.0,89.0,1348860240.0,491.0,8.0
252,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_252.txt,142.0,142.0,142.0,-2.0,99.0,99.0,99.0,-66.0,31.0,31.0,31.0,-296.0,107.0,107.0,107.0,-182.0,0.0,-32.0,0.0,-412.0,142.0,142.0,379.0,-958.0,False,390625.0,2.0,32621505840.0,656.0,98.0,6731495100.0,600.0,17.0
253,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_253.txt,0.0,-11.0,0.0,-245.0,23.0,23.0,40.0,-26.0,0.0,-7.0,0.0,-257.0,68.0,68.0,107.0,41.0,32.0,32.0,32.0,-87.0,68.0,68.0,179.0,-574.0,False,390625.0,2.0,34622846424.0,702.0,98.0,9745703296.0,535.0,64.0
254,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_254.txt,0.0,-31.0,0.0,-273.0,0.0,-13.0,0.0,-387.0,0.0,-33.0,0.0,-422.0,1.0,1.0,1.0,-190.0,0.0,-14.0,0.0,-195.0,1.0,1.0,1.0,-1467.0,False,390625.0,2.0,44313892128.0,698.0,96.0,44313892128.0,698.0,96.0
255,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_255.txt,118.0,118.0,172.0,18.0,144.0,144.0,248.0,121.0,0.0,-73.0,0.0,-408.0,27.0,27.0,27.0,-286.0,0.0,-10.0,0.0,-286.0,144.0,144.0,447.0,-841.0,False,390625.0,1.0,23466770496.0,643.0,94.0,9374426880.0,559.0,40.0
256,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_256.txt,0.0,-43.0,0.0,-406.0,38.0,38.0,38.0,-219.0,57.0,57.0,57.0,-250.0,0.0,-4.0,0.0,-368.0,12.0,12.0,20.0,-77.0,57.0,57.0,115.0,-1320.0,False,390625.0,0.0,41601399840.0,704.0,98.0,41601399840.0,692.0,93.0
257,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_257.txt,88.0,88.0,133.0,8.0,0.0,-30.0,0.0,-424.0,142.0,142.0,223.0,145.0,0.0,-1.0,0.0,-374.0,0.0,-1.0,0.0,-221.0,142.0,142.0,356.0,-866.0,False,390625.0,0.0,27318872448.0,666.0,96.0,8365714560.0,588.0,46.0
258,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_258.txt,102.0,102.0,174.0,66.0,12.0,12.0,12.0,-240.0,41.0,41.0,78.0,-35.0,41.0,41.0,41.0,-276.0,0.0,-35.0,0.0,-422.0,102.0,102.0,305.0,-907.0,False,390625.0,1.0,27138187416.0,686.0,97.0,5540698200.0,571.0,20.0
259,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_259.txt,0.0,-27.0,0.0,-297.0,0.0,-65.0,0.0,-333.0,0.0,-1.0,0.0,-113.0,13.0,13.0,13.0,-233.0,26.0,26.0,26.0,-194.0,26.0,26.0,39.0,-1170.0,False,390625.0,0.0,17178864640.0,601.0,83.0,17178864640.0,589.0,64.0
260,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_260.txt,29.0,29.0,29.0,-56.0,33.0,33.0,35.0,-103.0,0.0,0.0,0.0,-290.0,111.0,111.0,111.0,-106.0,0.0,-63.0,0.0,-393.0,111.0,111.0,175.0,-948.0,False,390625.0,2.0,23512128640.0,637.0,93.0,6159837375.0,535.0,27.0
261,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_261.txt,77.0,77.0,143.0,61.0,5.0,5.0,5.0,-56.0,0.0,-13.0,0.0,-259.0,51.0,51.0,51.0,-156.0,1.0,1.0,1.0,-147.0,77.0,77.0,200.0,-557.0,False,390625.0,8.0,21302588580.0,626.0,87.0,3566319120.0,468.0,36.0
262,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_262.txt,75.0,75.0,75.0,-138.0,49.0,49.0,79.0,-150.0,81.0,81.0,152.0,-67.0,0.0,-2.0,0.0,-360.0,0.0,-59.0,0.0,-530.0,81.0,81.0,306.0,-1245.0,False,390625.0,0.0,38168034480.0,705.0,95.0,24671252970.0,678.0,61.0
263,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_263.txt,76.0,76.0,81.0,-39.0,102.0,102.0,102.0,-202.0,0.0,-15.0,0.0,-386.0,0.0,-37.0,0.0,-411.0,20.0,20.0,20.0,-112.0,102.0,102.0,203.0,-1150.0,False,390625.0,0.0,33290488000.0,670.0,88.0,18799334400.0,633.0,48.0
264,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_264.txt,0.0,-13.0,0.0,-425.0,0.0,-18.0,0.0,-420.0,70.0,70.0,106.0,-116.0,44.0,44.0,44.0,-190.0,44.0,44.0,44.0,-149.0,70.0,70.0,194.0,-1300.0,False,390625.0,0.0,38904203520.0,698.0,97.0,30063038544.0,669.0,66.0
265,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_265.txt,91.0,91.0,149.0,82.0,0.0,-23.0,0.0,-213.0,0.0,-14.0,0.0,-332.0,0.0,-39.0,0.0,-309.0,50.0,50.0,88.0,-27.0,91.0,91.0,237.0,-799.0,False,390625.0,1.0,36293194080.0,677.0,97.0,16544522148.0,576.0,77.0
266,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_266.txt,0.0,-19.0,0.0,-169.0,18.0,18.0,18.0,-36.0,37.0,37.0,37.0,-119.0,44.0,44.0,117.0,57.0,47.0,47.0,73.0,12.0,47.0,47.0,245.0,-255.0,False,390625.0,1.0,17685525000.0,583.0,91.0,3707768064.0,426.0,48.0
267,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_267.txt,104.0,104.0,104.0,-157.0,154.0,154.0,186.0,87.0,75.0,75.0,75.0,-142.0,0.0,-83.0,0.0,-362.0,65.0,65.0,65.0,-259.0,154.0,154.0,430.0,-833.0,False,390625.0,4.0,28965886950.0,643.0,92.0,2148924960.0,530.0,8.0
268,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_268.txt,0.0,-12.0,0.0,-354.0,17.0,17.0,17.0,-351.0,0.0,-17.0,0.0,-331.0,97.0,97.0,243.0,243.0,22.0,22.0,37.0,-100.0,97.0,97.0,297.0,-893.0,False,390625.0,0.0,20596464000.0,603.0,96.0,12597120900.0,584.0,65.0
269,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_269.txt,0.0,-1.0,0.0,-112.0,0.0,-20.0,0.0,-434.0,86.0,86.0,86.0,-82.0,104.0,104.0,104.0,-94.0,0.0,-24.0,0.0,-395.0,104.0,104.0,190.0,-1117.0,False,390625.0,0.0,25152179976.0,637.0,89.0,8594193500.0,594.0,25.0
270,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_270.txt,58.0,58.0,82.0,27.0,12.0,12.0,12.0,-103.0,0.0,-14.0,0.0,-288.0,30.0,30.0,30.0,-65.0,0.0,-65.0,0.0,-422.0,58.0,58.0,124.0,-851.0,False,390625.0,0.0,48255895800.0,730.0,98.0,28316433600.0,639.0,84.0
271,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_271.txt,62.0,62.0,62.0,-222.0,0.0,-83.0,0.0,-476.0,0.0,-56.0,0.0,-501.0,43.0,43.0,43.0,-182.0,46.0,46.0,46.0,-209.0,62.0,62.0,151.0,-1590.0,False,390625.0,1.0,37589279040.0,695.0,95.0,37169104368.0,695.0,79.0
272,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_272.txt,47.0,47.0,77.0,-12.0,43.0,43.0,43.0,-44.0,0.0,-30.0,0.0,-290.0,5.0,5.0,5.0,-275.0,87.0,87.0,174.0,12.0,87.0,87.0,299.0,-609.0,False,390625.0,0.0,31750963200.0,691.0,96.0,7448858352.0,553.0,43.0
273,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_273.txt,71.0,71.0,71.0,-42.0,74.0,74.0,74.0,-98.0,29.0,29.0,29.0,-142.0,0.0,-23.0,0.0,-390.0,0.0,-19.0,0.0,-432.0,74.0,74.0,174.0,-1104.0,False,390625.0,0.0,23736624912.0,655.0,91.0,22318208640.0,647.0,57.0
274,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_274.txt,83.0,83.0,113.0,-47.0,91.0,91.0,159.0,114.0,76.0,76.0,98.0,-136.0,0.0,-29.0,0.0,-365.0,0.0,-54.0,0.0,-376.0,91.0,91.0,370.0,-810.0,False,390625.0,1.0,27302896800.0,660.0,96.0,10398184320.0,563.0,58.0
275,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_275.txt,35.0,35.0,35.0,-304.0,1.0,1.0,1.0,-347.0,4.0,4.0,6.0,-193.0,107.0,107.0,239.0,190.0,24.0,24.0,24.0,-295.0,107.0,107.0,305.0,-949.0,False,390625.0,2.0,8931249600.0,570.0,83.0,681276750.0,494.0,11.0
276,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_276.txt,44.0,44.0,60.0,-22.0,79.0,79.0,102.0,-48.0,27.0,27.0,31.0,-169.0,0.0,-67.0,0.0,-458.0,0.0,-56.0,0.0,-434.0,79.0,79.0,193.0,-1131.0,False,390625.0,0.0,37596593664.0,686.0,93.0,32303150100.0,663.0,85.0
277,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_277.txt,72.0,72.0,72.0,-66.0,69.0,69.0,71.0,-122.0,0.0,-107.0,0.0,-577.0,61.0,61.0,61.0,-41.0,51.0,51.0,51.0,-158.0,72.0,72.0,255.0,-964.0,False,390625.0,0.0,19713559680.0,631.0,92.0,0.0,577.0,0.0
278,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_278.txt,65.0,65.0,151.0,39.0,32.0,32.0,57.0,-19.0,78.0,78.0,118.0,-89.0,31.0,31.0,31.0,-193.0,84.0,84.0,84.0,-108.0,84.0,84.0,441.0,-370.0,False,390625.0,0.0,16292879499.0,662.0,89.0,479431680.0,451.0,5.0
279,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_279.txt,11.0,11.0,15.0,-56.0,123.0,123.0,138.0,59.0,0.0,-14.0,0.0,-304.0,0.0,-4.0,0.0,-213.0,38.0,38.0,38.0,-161.0,123.0,123.0,191.0,-675.0,False,390625.0,0.0,20841068430.0,623.0,91.0,6126283800.0,501.0,45.0
280,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_280.txt,65.0,65.0,96.0,59.0,0.0,-13.0,0.0,-324.0,34.0,34.0,34.0,-21.0,14.0,14.0,14.0,-207.0,0.0,-31.0,0.0,-267.0,65.0,65.0,144.0,-760.0,False,390625.0,0.0,27490752432.0,634.0,98.0,13019726104.0,552.0,77.0
281,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_281.txt,0.0,-6.0,0.0,-332.0,0.0,-32.0,0.0,-215.0,0.0,-42.0,0.0,-327.0,0.0,-44.0,0.0,-398.0,0.0,-6.0,0.0,-201.0,0.0,-6.0,0.0,-1473.0,True,390625.0,7.0,15486354884.0,602.0,91.0,15486354884.0,581.0,74.0
282,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_282.txt,48.0,48.0,59.0,-69.0,73.0,73.0,97.0,-26.0,0.0,-33.0,0.0,-260.0,0.0,-44.0,0.0,-430.0,30.0,30.0,46.0,-98.0,73.0,73.0,202.0,-883.0,False,390625.0,0.0,30355298064.0,660.0,87.0,18221357268.0,599.0,79.0
283,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_283.txt,0.0,-29.0,0.0,-306.0,36.0,36.0,67.0,-27.0,44.0,44.0,44.0,-91.0,0.0,-48.0,0.0,-410.0,10.0,10.0,10.0,-253.0,44.0,44.0,121.0,-1087.0,False,390625.0,0.0,22900169600.0,648.0,91.0,22560034728.0,630.0,71.0
284,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_284.txt,105.0,105.0,110.0,-206.0,0.0,-76.0,0.0,-706.0,91.0,91.0,91.0,-246.0,186.0,186.0,231.0,182.0,87.0,87.0,87.0,-420.0,186.0,186.0,519.0,-1396.0,False,390625.0,0.0,36878972184.0,717.0,96.0,0.0,706.0,0.0
285,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_285.txt,64.0,64.0,64.0,-76.0,61.0,61.0,120.0,17.0,44.0,44.0,44.0,-305.0,34.0,34.0,40.0,-72.0,0.0,-16.0,0.0,-389.0,64.0,64.0,268.0,-825.0,False,390625.0,1.0,18183066300.0,698.0,99.0,6741849240.0,566.0,29.0
286,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_286.txt,0.0,-28.0,0.0,-491.0,0.0,-27.0,0.0,-407.0,0.0,-4.0,0.0,-241.0,0.0,-60.0,0.0,-409.0,52.0,52.0,56.0,47.0,52.0,52.0,56.0,-1501.0,False,390625.0,6.0,32424219000.0,697.0,94.0,25400760840.0,670.0,78.0
287,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_287.txt,95.0,95.0,192.0,182.0,116.0,116.0,226.0,173.0,41.0,41.0,41.0,-71.0,17.0,17.0,17.0,-70.0,83.0,83.0,104.0,20.0,116.0,116.0,580.0,234.0,False,390625.0,0.0,17790080000.0,625.0,95.0,399689136.0,341.0,11.0
288,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_288.txt,82.0,82.0,168.0,-8.0,127.0,127.0,268.0,209.0,79.0,79.0,113.0,-163.0,0.0,-13.0,0.0,-257.0,0.0,0.0,0.0,-371.0,127.0,127.0,549.0,-590.0,False,390625.0,0.0,21556591210.0,637.0,92.0,1077482952.0,473.0,14.0
289,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_289.txt,0.0,-41.0,0.0,-437.0,50.0,50.0,75.0,-86.0,0.0,-5.0,0.0,-388.0,0.0,-18.0,0.0,-440.0,118.0,118.0,118.0,54.0,118.0,118.0,193.0,-1297.0,False,390625.0,0.0,22882121730.0,656.0,90.0,9562613760.0,629.0,28.0
290,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_290.txt,145.0,145.0,201.0,-3.0,127.0,127.0,210.0,86.0,12.0,12.0,12.0,-527.0,45.0,45.0,45.0,-416.0,0.0,-90.0,0.0,-658.0,145.0,145.0,468.0,-1518.0,False,390625.0,0.0,29151914400.0,658.0,97.0,0.0,658.0,0.0
291,uniform,outputs/agents_5/items_8/gpt4o/zero_shot3/output_291.txt,21.0,21.0,29.0,-85.0,0.0,-59.0,0.0,-331.0,12.0,12.0,12.0,-207.0,0.0,-13.0,0.0,-326.0,5.0,5.0,5.0,-192.0,21.0,21.0,46.0,-1141.0,False,390625.0,0.0,13263799500.0,603.0,85.0,13207357800.0,571.0,51.0
