Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Agent_6_Max,Agent_6_Max_Unclipped,Agent_6_Sum,Agent_6_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
198,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_198.txt,68.0,68.0,234.0,234.0,10.0,10.0,10.0,-385.0,73.0,73.0,73.0,-237.0,83.0,83.0,83.0,-267.0,143.0,143.0,143.0,-79.0,0.0,-30.0,0.0,-349.0,143.0,143.0,543.0,-1083.0,False,1679616.0,0.0,2248101491328.0,730.0,94.0,152344444896.0,635.0,6.0
199,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_199.txt,38.0,38.0,62.0,-41.0,30.0,30.0,35.0,-49.0,5.0,5.0,5.0,-222.0,10.0,10.0,10.0,-197.0,0.0,-49.0,0.0,-354.0,6.0,6.0,6.0,-294.0,38.0,38.0,118.0,-1157.0,False,1679616.0,0.0,859361868288.0,637.0,84.0,422369283276.0,534.0,58.0
200,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_200.txt,0.0,-5.0,0.0,-298.0,26.0,26.0,26.0,-234.0,0.0,-25.0,0.0,-434.0,0.0,-29.0,0.0,-354.0,51.0,51.0,90.0,55.0,67.0,67.0,73.0,-111.0,67.0,67.0,189.0,-1376.0,False,1679616.0,0.0,1829854540800.0,704.0,88.0,1247028274800.0,668.0,63.0
201,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_201.txt,8.0,8.0,8.0,-278.0,57.0,57.0,64.0,-73.0,9.0,9.0,9.0,-298.0,0.0,-53.0,0.0,-423.0,0.0,-23.0,0.0,-244.0,4.0,4.0,4.0,-294.0,57.0,57.0,85.0,-1610.0,False,1679616.0,0.0,1414049495040.0,674.0,90.0,1073558966400.0,632.0,74.0
202,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_202.txt,13.0,13.0,13.0,-339.0,39.0,39.0,40.0,-12.0,0.0,-3.0,0.0,-328.0,0.0,-34.0,0.0,-293.0,0.0,-8.0,0.0,-177.0,86.0,86.0,149.0,88.0,86.0,86.0,202.0,-1061.0,False,1679616.0,0.0,1515109787100.0,708.0,87.0,898378344864.0,613.0,68.0
203,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_203.txt,69.0,69.0,146.0,38.0,6.0,6.0,6.0,-189.0,0.0,-22.0,0.0,-294.0,0.0,-25.0,0.0,-356.0,0.0,-31.0,0.0,-403.0,53.0,53.0,70.0,-47.0,69.0,69.0,222.0,-1251.0,False,1679616.0,0.0,789297696000.0,662.0,80.0,686703159990.0,631.0,45.0
204,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_204.txt,16.0,16.0,16.0,-187.0,55.0,55.0,128.0,66.0,8.0,8.0,8.0,-263.0,13.0,13.0,13.0,-134.0,25.0,25.0,25.0,-289.0,0.0,-47.0,0.0,-385.0,55.0,55.0,190.0,-1192.0,False,1679616.0,0.0,903233834352.0,630.0,81.0,490026393360.0,556.0,56.0
205,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_205.txt,58.0,58.0,74.0,59.0,19.0,19.0,21.0,-257.0,22.0,22.0,22.0,-174.0,59.0,59.0,182.0,158.0,0.0,-7.0,0.0,-306.0,0.0,-11.0,0.0,-330.0,59.0,59.0,299.0,-850.0,False,1679616.0,0.0,1144159266250.0,682.0,82.0,435570702048.0,608.0,31.0
206,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_206.txt,5.0,5.0,5.0,-343.0,14.0,14.0,14.0,-204.0,0.0,-12.0,0.0,-302.0,0.0,-8.0,0.0,-231.0,7.0,7.0,7.0,-300.0,49.0,49.0,126.0,109.0,49.0,49.0,152.0,-1271.0,False,1679616.0,0.0,1073248544025.0,673.0,83.0,495492549084.0,560.0,69.0
207,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_207.txt,54.0,54.0,54.0,-366.0,53.0,53.0,104.0,-5.0,59.0,59.0,88.0,4.0,14.0,14.0,14.0,-390.0,54.0,54.0,54.0,-300.0,0.0,-2.0,0.0,-467.0,59.0,59.0,314.0,-1524.0,False,1679616.0,0.0,1424343925620.0,707.0,86.0,156478840056.0,640.0,7.0
208,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_208.txt,140.0,140.0,169.0,82.0,75.0,75.0,88.0,-75.0,88.0,88.0,88.0,-181.0,76.0,76.0,76.0,-185.0,48.0,48.0,48.0,-276.0,0.0,-95.0,0.0,-607.0,140.0,140.0,469.0,-1242.0,False,1679616.0,0.0,1858525827840.0,729.0,92.0,0.0,607.0,0.0
209,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_209.txt,43.0,43.0,43.0,-127.0,18.0,18.0,29.0,-141.0,23.0,23.0,23.0,-107.0,0.0,-5.0,0.0,-272.0,70.0,70.0,122.0,37.0,0.0,-10.0,0.0,-225.0,70.0,70.0,217.0,-835.0,False,1679616.0,0.0,1311488418240.0,660.0,83.0,408667356636.0,545.0,44.0
210,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_210.txt,103.0,103.0,186.0,137.0,53.0,53.0,53.0,-201.0,70.0,70.0,70.0,-296.0,74.0,74.0,74.0,-255.0,0.0,-12.0,0.0,-350.0,44.0,44.0,114.0,66.0,103.0,103.0,497.0,-899.0,False,1679616.0,0.0,1568950992000.0,696.0,86.0,177612009120.0,592.0,13.0
211,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_211.txt,128.0,128.0,258.0,149.0,84.0,84.0,121.0,15.0,105.0,105.0,249.0,201.0,69.0,69.0,84.0,-139.0,24.0,24.0,41.0,-211.0,0.0,-12.0,0.0,-434.0,128.0,128.0,753.0,-419.0,False,1679616.0,0.0,992827505670.0,665.0,77.0,0.0,434.0,0.0
212,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_212.txt,38.0,38.0,66.0,-146.0,20.0,20.0,20.0,-243.0,13.0,13.0,13.0,-382.0,0.0,-5.0,0.0,-384.0,27.0,27.0,53.0,-122.0,0.0,-30.0,0.0,-371.0,38.0,38.0,152.0,-1648.0,False,1679616.0,0.0,996751240470.0,668.0,85.0,824598347040.0,642.0,48.0
213,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_213.txt,69.0,69.0,192.0,170.0,0.0,-22.0,0.0,-381.0,0.0,-20.0,0.0,-264.0,5.0,5.0,5.0,-177.0,0.0,-13.0,0.0,-325.0,54.0,54.0,81.0,-41.0,69.0,69.0,278.0,-1018.0,False,1679616.0,0.0,888147187200.0,647.0,80.0,489100987200.0,567.0,62.0
214,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_214.txt,0.0,-16.0,0.0,-292.0,23.0,23.0,23.0,-359.0,0.0,-4.0,0.0,-367.0,0.0,-19.0,0.0,-320.0,0.0,-17.0,0.0,-388.0,83.0,83.0,193.0,130.0,83.0,83.0,216.0,-1596.0,False,1679616.0,0.0,710724094080.0,655.0,78.0,430784914560.0,612.0,47.0
215,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_215.txt,72.0,72.0,109.0,-72.0,53.0,53.0,53.0,-52.0,0.0,-45.0,0.0,-344.0,0.0,-36.0,0.0,-399.0,0.0,-3.0,0.0,-345.0,0.0,-32.0,0.0,-359.0,72.0,72.0,162.0,-1571.0,False,1679616.0,0.0,1053784368000.0,641.0,84.0,599919646788.0,578.0,61.0
216,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_216.txt,0.0,-47.0,0.0,-409.0,0.0,-31.0,0.0,-367.0,8.0,8.0,8.0,-91.0,19.0,19.0,19.0,-89.0,0.0,-5.0,0.0,-405.0,0.0,-21.0,0.0,-344.0,19.0,19.0,27.0,-1705.0,False,1679616.0,0.0,1113288520960.0,654.0,86.0,1113288520960.0,643.0,70.0
217,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_217.txt,88.0,88.0,93.0,-111.0,26.0,26.0,26.0,-278.0,133.0,133.0,186.0,41.0,0.0,-77.0,0.0,-708.0,62.0,62.0,62.0,-469.0,93.0,93.0,184.0,-68.0,133.0,133.0,551.0,-1593.0,False,1679616.0,0.0,1881742995000.0,736.0,94.0,0.0,708.0,0.0
218,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_218.txt,83.0,83.0,177.0,84.0,21.0,21.0,21.0,-336.0,87.0,87.0,145.0,1.0,0.0,-13.0,0.0,-349.0,15.0,15.0,15.0,-283.0,0.0,0.0,0.0,-346.0,87.0,87.0,358.0,-1229.0,False,1679616.0,0.0,831351521280.0,640.0,72.0,453499596480.0,601.0,46.0
219,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_219.txt,0.0,-23.0,0.0,-321.0,6.0,6.0,9.0,-127.0,0.0,-37.0,0.0,-384.0,0.0,-1.0,0.0,-245.0,64.0,64.0,243.0,140.0,0.0,-5.0,0.0,-308.0,64.0,64.0,252.0,-1245.0,False,1679616.0,0.0,1983250116624.0,734.0,88.0,1974970995480.0,717.0,82.0
220,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_220.txt,0.0,-13.0,0.0,-337.0,0.0,-5.0,0.0,-286.0,0.0,-21.0,0.0,-319.0,16.0,16.0,24.0,-66.0,71.0,71.0,102.0,-134.0,0.0,-24.0,0.0,-354.0,71.0,71.0,126.0,-1496.0,False,1679616.0,0.0,2355241536648.0,720.0,91.0,2355241536648.0,716.0,91.0
221,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_221.txt,125.0,125.0,186.0,56.0,57.0,57.0,118.0,32.0,41.0,41.0,47.0,-360.0,78.0,78.0,78.0,-302.0,59.0,59.0,59.0,-329.0,0.0,-14.0,0.0,-411.0,125.0,125.0,488.0,-1314.0,False,1679616.0,0.0,1322874670260.0,688.0,87.0,163374078912.0,596.0,11.0
222,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_222.txt,0.0,-49.0,0.0,-425.0,0.0,0.0,0.0,-244.0,17.0,17.0,17.0,-309.0,47.0,47.0,47.0,-114.0,0.0,-18.0,0.0,-410.0,0.0,-40.0,0.0,-341.0,47.0,47.0,64.0,-1843.0,False,1679616.0,0.0,1261003161600.0,654.0,86.0,1261003161600.0,654.0,65.0
223,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_223.txt,102.0,102.0,232.0,200.0,85.0,85.0,85.0,-200.0,80.0,80.0,154.0,-87.0,95.0,95.0,171.0,3.0,60.0,60.0,73.0,-135.0,0.0,-3.0,0.0,-287.0,102.0,102.0,715.0,-506.0,False,1679616.0,0.0,1515321762240.0,682.0,88.0,1953479424.0,455.0,2.0
224,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_224.txt,115.0,115.0,155.0,-94.0,59.0,59.0,109.0,-180.0,0.0,0.0,0.0,-378.0,163.0,163.0,290.0,121.0,71.0,71.0,133.0,-36.0,0.0,-38.0,0.0,-625.0,163.0,163.0,687.0,-1192.0,False,1679616.0,0.0,1483837587840.0,693.0,86.0,0.0,625.0,0.0
225,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_225.txt,61.0,61.0,160.0,46.0,0.0,-18.0,0.0,-340.0,0.0,-16.0,0.0,-423.0,0.0,-6.0,0.0,-286.0,0.0,-2.0,0.0,-344.0,53.0,53.0,66.0,-40.0,61.0,61.0,226.0,-1387.0,False,1679616.0,0.0,916176780288.0,668.0,82.0,491070889980.0,610.0,41.0
226,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_226.txt,0.0,-35.0,0.0,-376.0,61.0,61.0,83.0,-82.0,9.0,9.0,9.0,-189.0,2.0,2.0,2.0,-279.0,0.0,-20.0,0.0,-335.0,0.0,-32.0,0.0,-333.0,61.0,61.0,94.0,-1594.0,False,1679616.0,0.0,2185806883260.0,706.0,95.0,1074342643920.0,621.0,82.0
227,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_227.txt,98.0,98.0,98.0,-223.0,40.0,40.0,85.0,26.0,64.0,64.0,65.0,-165.0,88.0,88.0,112.0,-84.0,24.0,24.0,24.0,-268.0,0.0,-88.0,0.0,-600.0,98.0,98.0,384.0,-1314.0,False,1679616.0,0.0,1679091085980.0,680.0,93.0,0.0,600.0,0.0
228,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_228.txt,109.0,109.0,181.0,-3.0,68.0,68.0,135.0,51.0,41.0,41.0,41.0,-282.0,0.0,-25.0,0.0,-406.0,47.0,47.0,47.0,-281.0,0.0,-45.0,0.0,-461.0,109.0,109.0,404.0,-1382.0,False,1679616.0,0.0,1503221328000.0,679.0,90.0,571520276460.0,634.0,35.0
229,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_229.txt,58.0,58.0,67.0,-154.0,0.0,-5.0,0.0,-221.0,48.0,48.0,48.0,-262.0,0.0,-15.0,0.0,-223.0,0.0,-12.0,0.0,-247.0,70.0,70.0,106.0,-7.0,70.0,70.0,221.0,-1114.0,False,1679616.0,0.0,1018810275840.0,639.0,84.0,216221497200.0,551.0,19.0
230,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_230.txt,94.0,94.0,162.0,-110.0,82.0,82.0,111.0,-424.0,91.0,91.0,128.0,-173.0,142.0,142.0,343.0,261.0,0.0,0.0,0.0,-716.0,0.0,0.0,0.0,-716.0,142.0,142.0,744.0,-1878.0,False,1679616.0,0.0,1939158963440.0,719.0,89.0,0.0,716.0,0.0
231,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_231.txt,57.0,57.0,108.0,80.0,7.0,7.0,10.0,-195.0,0.0,-5.0,0.0,-390.0,53.0,53.0,53.0,-312.0,14.0,14.0,14.0,-248.0,0.0,-29.0,0.0,-327.0,57.0,57.0,185.0,-1392.0,False,1679616.0,0.0,1258080980288.0,694.0,88.0,394192098300.0,580.0,35.0
232,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_232.txt,125.0,125.0,215.0,34.0,84.0,84.0,96.0,-98.0,0.0,0.0,0.0,-621.0,50.0,50.0,85.0,-339.0,163.0,163.0,208.0,70.0,0.0,0.0,0.0,-621.0,163.0,163.0,604.0,-1575.0,False,1679616.0,0.0,832808728080.0,622.0,90.0,0.0,621.0,0.0
233,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_233.txt,17.0,17.0,17.0,-179.0,10.0,10.0,10.0,-172.0,8.0,8.0,8.0,-109.0,0.0,-8.0,0.0,-172.0,0.0,-2.0,0.0,-221.0,0.0,-10.0,0.0,-179.0,17.0,17.0,35.0,-1032.0,False,1679616.0,0.0,770854509810.0,675.0,77.0,212305638468.0,474.0,57.0
234,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_234.txt,35.0,35.0,37.0,-90.0,44.0,44.0,83.0,28.0,35.0,35.0,35.0,-153.0,5.0,5.0,5.0,-165.0,6.0,6.0,6.0,-121.0,59.0,59.0,76.0,50.0,59.0,59.0,242.0,-451.0,False,1679616.0,0.0,746900565840.0,622.0,78.0,108883906560.0,425.0,51.0
235,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_235.txt,0.0,-39.0,0.0,-350.0,0.0,-40.0,0.0,-332.0,0.0,-20.0,0.0,-181.0,0.0,-20.0,0.0,-201.0,56.0,56.0,56.0,-62.0,0.0,-6.0,0.0,-169.0,56.0,56.0,56.0,-1295.0,False,1679616.0,0.0,1074973172000.0,648.0,83.0,775195724160.0,588.0,68.0
236,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_236.txt,99.0,99.0,162.0,36.0,31.0,31.0,31.0,-297.0,0.0,-31.0,0.0,-370.0,57.0,57.0,57.0,-126.0,22.0,22.0,44.0,-86.0,0.0,-12.0,0.0,-359.0,99.0,99.0,294.0,-1202.0,False,1679616.0,0.0,1041728688000.0,652.0,84.0,402421219200.0,577.0,39.0
237,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_237.txt,0.0,-45.0,0.0,-453.0,0.0,-44.0,0.0,-410.0,57.0,57.0,57.0,-203.0,0.0,-46.0,0.0,-464.0,0.0,-49.0,0.0,-448.0,12.0,12.0,13.0,-160.0,57.0,57.0,70.0,-2138.0,False,1679616.0,0.0,1564589094750.0,689.0,88.0,1564589094750.0,689.0,79.0
238,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_238.txt,0.0,-18.0,0.0,-357.0,0.0,-2.0,0.0,-280.0,8.0,8.0,11.0,-100.0,0.0,-22.0,0.0,-306.0,0.0,-36.0,0.0,-313.0,0.0,-40.0,0.0,-368.0,8.0,8.0,11.0,-1724.0,False,1679616.0,0.0,1335866607900.0,652.0,86.0,1328831215360.0,653.0,85.0
239,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_239.txt,74.0,74.0,214.0,191.0,68.0,68.0,68.0,-161.0,67.0,67.0,67.0,-146.0,42.0,42.0,73.0,-58.0,3.0,3.0,3.0,-240.0,0.0,0.0,0.0,-210.0,74.0,74.0,425.0,-624.0,False,1679616.0,0.0,632394141120.0,668.0,75.0,152371200000.0,476.0,31.0
240,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_240.txt,20.0,20.0,27.0,-333.0,2.0,2.0,2.0,-375.0,134.0,134.0,371.0,277.0,26.0,26.0,26.0,-410.0,0.0,-56.0,0.0,-659.0,104.0,104.0,154.0,-97.0,134.0,134.0,580.0,-1597.0,False,1679616.0,0.0,917221294080.0,659.0,84.0,0.0,659.0,0.0
241,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_241.txt,120.0,120.0,210.0,63.0,130.0,130.0,180.0,62.0,42.0,42.0,46.0,-156.0,54.0,54.0,63.0,-227.0,40.0,40.0,57.0,-227.0,31.0,31.0,39.0,-227.0,130.0,130.0,595.0,-712.0,False,1679616.0,0.0,1080403701300.0,669.0,85.0,39814014240.0,489.0,13.0
242,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_242.txt,49.0,49.0,49.0,-301.0,58.0,58.0,63.0,13.0,67.0,67.0,87.0,24.0,6.0,6.0,6.0,-218.0,3.0,3.0,3.0,-235.0,36.0,36.0,36.0,-268.0,67.0,67.0,244.0,-985.0,False,1679616.0,0.0,2124993764520.0,719.0,92.0,604054080000.0,602.0,45.0
243,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_243.txt,0.0,-19.0,0.0,-320.0,74.0,74.0,167.0,167.0,22.0,22.0,29.0,-222.0,0.0,-29.0,0.0,-295.0,9.0,9.0,9.0,-330.0,54.0,54.0,84.0,-8.0,74.0,74.0,289.0,-1008.0,False,1679616.0,0.0,714082600224.0,678.0,79.0,159989760000.0,512.0,32.0
244,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_244.txt,59.0,59.0,95.0,-19.0,71.0,71.0,74.0,-88.0,0.0,-16.0,0.0,-409.0,0.0,-46.0,0.0,-471.0,0.0,-21.0,0.0,-388.0,0.0,-10.0,0.0,-387.0,71.0,71.0,169.0,-1762.0,False,1679616.0,0.0,1979848236320.0,726.0,86.0,1804418645760.0,694.0,85.0
245,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_245.txt,0.0,-13.0,0.0,-245.0,16.0,16.0,16.0,-170.0,9.0,9.0,9.0,-313.0,0.0,-13.0,0.0,-173.0,0.0,-23.0,0.0,-322.0,125.0,125.0,274.0,266.0,125.0,125.0,299.0,-957.0,False,1679616.0,0.0,1404846735201.0,668.0,87.0,477323847000.0,549.0,63.0
246,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_246.txt,14.0,14.0,14.0,-94.0,0.0,-18.0,0.0,-397.0,21.0,21.0,21.0,-368.0,95.0,95.0,105.0,-14.0,0.0,0.0,0.0,-310.0,0.0,-51.0,0.0,-377.0,95.0,95.0,140.0,-1560.0,False,1679616.0,0.0,1263446553600.0,706.0,80.0,973674868320.0,614.0,77.0
247,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_247.txt,0.0,-9.0,0.0,-290.0,0.0,-14.0,0.0,-152.0,0.0,-24.0,0.0,-293.0,0.0,-34.0,0.0,-306.0,22.0,22.0,22.0,-156.0,47.0,47.0,75.0,-18.0,47.0,47.0,97.0,-1215.0,False,1679616.0,0.0,595662595500.0,588.0,72.0,420082362000.0,547.0,48.0
248,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_248.txt,67.0,67.0,71.0,-116.0,83.0,83.0,85.0,-139.0,68.0,68.0,68.0,-232.0,2.0,2.0,2.0,-370.0,0.0,-74.0,0.0,-550.0,83.0,83.0,97.0,-71.0,83.0,83.0,323.0,-1478.0,False,1679616.0,1.0,702871741350.0,582.0,77.0,0.0,550.0,0.0
249,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_249.txt,146.0,146.0,311.0,202.0,77.0,77.0,126.0,-78.0,51.0,51.0,51.0,-154.0,42.0,42.0,42.0,-181.0,59.0,59.0,59.0,-251.0,0.0,-9.0,0.0,-303.0,146.0,146.0,589.0,-765.0,False,1679616.0,0.0,1853941347918.0,695.0,89.0,74322222172.0,506.0,22.0
250,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_250.txt,51.0,51.0,96.0,12.0,21.0,21.0,21.0,-115.0,17.0,17.0,31.0,-262.0,0.0,-14.0,0.0,-294.0,3.0,3.0,3.0,-243.0,44.0,44.0,44.0,-255.0,51.0,51.0,195.0,-1157.0,False,1679616.0,0.0,984815539200.0,655.0,90.0,666012048300.0,594.0,61.0
251,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_251.txt,57.0,57.0,57.0,-130.0,0.0,-18.0,0.0,-376.0,77.0,77.0,77.0,-88.0,0.0,-50.0,0.0,-425.0,0.0,-6.0,0.0,-338.0,0.0,-4.0,0.0,-366.0,77.0,77.0,134.0,-1723.0,False,1679616.0,0.0,2195180352000.0,732.0,94.0,1341574617600.0,659.0,81.0
252,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_252.txt,0.0,-31.0,0.0,-483.0,0.0,-17.0,0.0,-314.0,0.0,-7.0,0.0,-260.0,8.0,8.0,8.0,-181.0,0.0,-8.0,0.0,-170.0,60.0,60.0,119.0,19.0,60.0,60.0,127.0,-1389.0,False,1679616.0,0.0,1467065618928.0,684.0,90.0,1467065618928.0,682.0,68.0
253,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_253.txt,0.0,-49.0,0.0,-361.0,5.0,5.0,5.0,-258.0,0.0,-45.0,0.0,-452.0,59.0,59.0,59.0,-80.0,47.0,47.0,90.0,62.0,0.0,-55.0,0.0,-382.0,59.0,59.0,154.0,-1471.0,False,1679616.0,0.0,1509174842175.0,681.0,91.0,1507175311950.0,675.0,73.0
254,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_254.txt,57.0,57.0,104.0,29.0,0.0,-18.0,0.0,-319.0,39.0,39.0,39.0,-252.0,0.0,-5.0,0.0,-244.0,0.0,-36.0,0.0,-415.0,62.0,62.0,80.0,-130.0,62.0,62.0,223.0,-1331.0,False,1679616.0,0.0,1716598021320.0,688.0,90.0,718275924000.0,610.0,54.0
255,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_255.txt,78.0,78.0,78.0,-198.0,5.0,5.0,7.0,-264.0,155.0,155.0,183.0,14.0,94.0,94.0,94.0,-285.0,60.0,60.0,90.0,58.0,0.0,-14.0,0.0,-420.0,155.0,155.0,452.0,-1095.0,False,1679616.0,0.0,885498082560.0,661.0,80.0,40111718400.0,546.0,4.0
256,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_256.txt,22.0,22.0,22.0,-171.0,14.0,14.0,22.0,-339.0,100.0,100.0,211.0,101.0,0.0,-29.0,0.0,-420.0,0.0,-7.0,0.0,-398.0,0.0,-53.0,0.0,-494.0,100.0,100.0,255.0,-1721.0,False,1679616.0,0.0,1166618283012.0,680.0,84.0,1094335410672.0,654.0,68.0
257,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_257.txt,88.0,88.0,167.0,164.0,0.0,-6.0,0.0,-321.0,51.0,51.0,51.0,-153.0,0.0,-11.0,0.0,-247.0,6.0,6.0,6.0,-105.0,70.0,70.0,116.0,32.0,88.0,88.0,340.0,-630.0,False,1679616.0,0.0,1358588788128.0,698.0,85.0,148739328192.0,541.0,13.0
258,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_258.txt,67.0,67.0,162.0,143.0,15.0,15.0,15.0,-229.0,31.0,31.0,31.0,-198.0,0.0,-22.0,0.0,-264.0,78.0,78.0,105.0,51.0,0.0,-14.0,0.0,-337.0,78.0,78.0,313.0,-834.0,False,1679616.0,0.0,1200760179240.0,687.0,92.0,390772056384.0,567.0,38.0
259,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_259.txt,11.0,11.0,11.0,-238.0,33.0,33.0,33.0,-240.0,53.0,53.0,147.0,69.0,10.0,10.0,10.0,-159.0,46.0,46.0,46.0,-92.0,0.0,-32.0,0.0,-334.0,53.0,53.0,247.0,-994.0,False,1679616.0,0.0,1196634932480.0,656.0,86.0,380531279520.0,544.0,42.0
260,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_260.txt,88.0,88.0,187.0,178.0,0.0,-15.0,0.0,-321.0,54.0,54.0,54.0,-231.0,48.0,48.0,119.0,-1.0,25.0,25.0,25.0,-276.0,5.0,5.0,8.0,-284.0,88.0,88.0,393.0,-935.0,False,1679616.0,0.0,872593223040.0,685.0,82.0,167793994368.0,590.0,16.0
261,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_261.txt,15.0,15.0,15.0,-93.0,20.0,20.0,20.0,-243.0,87.0,87.0,205.0,132.0,34.0,34.0,34.0,-246.0,0.0,-2.0,0.0,-303.0,0.0,-8.0,0.0,-308.0,87.0,87.0,274.0,-1061.0,False,1679616.0,0.0,1547346528000.0,679.0,87.0,871332552000.0,647.0,57.0
262,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_262.txt,55.0,55.0,118.0,104.0,0.0,-27.0,0.0,-258.0,29.0,29.0,29.0,-261.0,0.0,-15.0,0.0,-251.0,0.0,-2.0,0.0,-255.0,29.0,29.0,72.0,-4.0,55.0,55.0,219.0,-925.0,False,1679616.0,0.0,880406811900.0,646.0,81.0,303449865840.0,530.0,41.0
263,uniform,outputs/agents_6/items_8/gpt4o/zero_shot4/output_263.txt,65.0,65.0,86.0,68.0,9.0,9.0,9.0,-123.0,0.0,-27.0,0.0,-296.0,0.0,-5.0,0.0,-257.0,18.0,18.0,20.0,-128.0,0.0,-6.0,0.0,-356.0,65.0,65.0,115.0,-1092.0,False,1679616.0,0.0,743584406400.0,661.0,72.0,334838629440.0,536.0,36.0
