Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
217,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_217.txt,26.0,26.0,26.0,-97.0,29.0,29.0,31.0,-105.0,20.0,20.0,20.0,-154.0,0.0,-23.0,0.0,-205.0,0.0,-73.0,0.0,-437.0,29.0,29.0,77.0,-998.0,False,1953125.0,3.0,48651807204.0,716.0,98.0,32405630348.0,651.0,82.0
218,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_218.txt,66.0,66.0,131.0,34.0,0.0,-13.0,0.0,-251.0,17.0,17.0,17.0,-221.0,63.0,63.0,74.0,-77.0,2.0,2.0,2.0,-129.0,66.0,66.0,224.0,-644.0,False,1953125.0,0.0,41316561000.0,688.0,99.0,12268062576.0,561.0,57.0
219,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_219.txt,78.0,78.0,78.0,-87.0,12.0,12.0,12.0,-204.0,87.0,87.0,114.0,62.0,0.0,-73.0,0.0,-381.0,84.0,84.0,98.0,32.0,87.0,87.0,302.0,-578.0,False,1953125.0,1.0,50940690372.0,743.0,99.0,14115469104.0,583.0,51.0
220,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_220.txt,138.0,138.0,138.0,-45.0,75.0,75.0,75.0,-232.0,0.0,-92.0,0.0,-481.0,19.0,19.0,19.0,-212.0,100.0,100.0,100.0,-167.0,138.0,138.0,332.0,-1137.0,False,1953125.0,17.0,59677907520.0,768.0,99.0,6328806904.0,613.0,14.0
221,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_221.txt,16.0,16.0,16.0,-204.0,22.0,22.0,22.0,-162.0,15.0,15.0,22.0,-134.0,46.0,46.0,46.0,-246.0,0.0,-65.0,0.0,-378.0,46.0,46.0,106.0,-1124.0,False,1953125.0,7.0,59843096040.0,754.0,98.0,45953687052.0,693.0,98.0
222,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_222.txt,0.0,-14.0,0.0,-242.0,16.0,16.0,16.0,-90.0,23.0,23.0,23.0,-245.0,0.0,-44.0,0.0,-325.0,0.0,-9.0,0.0,-157.0,23.0,23.0,39.0,-1059.0,False,1953125.0,0.0,91597746240.0,818.0,99.0,64017135000.0,755.0,90.0
223,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_223.txt,7.0,7.0,13.0,-142.0,22.0,22.0,22.0,-168.0,20.0,20.0,20.0,-170.0,48.0,48.0,48.0,-142.0,0.0,-52.0,0.0,-373.0,48.0,48.0,103.0,-995.0,False,1953125.0,1.0,42539077152.0,701.0,96.0,21709638621.0,621.0,57.0
224,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_224.txt,96.0,96.0,156.0,-16.0,0.0,-7.0,0.0,-302.0,116.0,116.0,116.0,-58.0,0.0,-68.0,0.0,-486.0,47.0,47.0,76.0,-67.0,116.0,116.0,348.0,-929.0,False,1953125.0,2.0,57476109600.0,768.0,99.0,7593842880.0,625.0,17.0
225,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_225.txt,11.0,11.0,11.0,-246.0,1.0,1.0,1.0,-134.0,0.0,-24.0,0.0,-353.0,53.0,53.0,122.0,122.0,37.0,37.0,37.0,-75.0,53.0,53.0,171.0,-686.0,False,1953125.0,0.0,59471228160.0,767.0,97.0,18208713600.0,596.0,68.0
226,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_226.txt,0.0,-17.0,0.0,-432.0,0.0,-102.0,0.0,-512.0,0.0,-22.0,0.0,-375.0,6.0,6.0,6.0,-340.0,0.0,-26.0,0.0,-245.0,6.0,6.0,6.0,-1904.0,False,1953125.0,4.0,91537582500.0,800.0,99.0,91537582500.0,800.0,95.0
227,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_227.txt,3.0,3.0,3.0,-212.0,13.0,13.0,25.0,-128.0,0.0,-6.0,0.0,-227.0,0.0,-11.0,0.0,-399.0,0.0,-78.0,0.0,-454.0,13.0,13.0,28.0,-1420.0,False,1953125.0,5.0,87498140320.0,795.0,99.0,50142411320.0,728.0,89.0
228,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_228.txt,10.0,10.0,10.0,-118.0,91.0,91.0,122.0,-98.0,0.0,-48.0,0.0,-362.0,74.0,74.0,74.0,-85.0,0.0,-23.0,0.0,-294.0,91.0,91.0,206.0,-957.0,False,1953125.0,5.0,34194081600.0,712.0,99.0,15485675520.0,587.0,62.0
229,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_229.txt,6.0,6.0,6.0,-300.0,49.0,49.0,102.0,30.0,0.0,-10.0,0.0,-317.0,0.0,-54.0,0.0,-409.0,155.0,155.0,290.0,290.0,155.0,155.0,398.0,-706.0,False,1953125.0,0.0,71283648288.0,781.0,99.0,16984306152.0,585.0,81.0
230,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_230.txt,0.0,-39.0,0.0,-323.0,22.0,22.0,22.0,-192.0,0.0,-2.0,0.0,-324.0,52.0,52.0,74.0,54.0,0.0,-19.0,0.0,-135.0,52.0,52.0,96.0,-920.0,False,1953125.0,2.0,37273883136.0,680.0,98.0,24245020800.0,616.0,91.0
231,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_231.txt,51.0,51.0,83.0,78.0,93.0,93.0,93.0,-165.0,72.0,72.0,75.0,-16.0,0.0,-52.0,0.0,-336.0,68.0,68.0,153.0,153.0,93.0,93.0,404.0,-286.0,False,1953125.0,4.0,49833630000.0,732.0,99.0,870823800.0,474.0,6.0
232,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_232.txt,35.0,35.0,35.0,-113.0,0.0,-6.0,0.0,-303.0,4.0,4.0,4.0,-427.0,7.0,7.0,9.0,-85.0,81.0,81.0,81.0,-202.0,81.0,81.0,129.0,-1130.0,False,1953125.0,0.0,88611261552.0,807.0,97.0,25222634532.0,638.0,89.0
233,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_233.txt,69.0,69.0,109.0,90.0,20.0,20.0,21.0,-206.0,0.0,-8.0,0.0,-328.0,0.0,-5.0,0.0,-210.0,0.0,0.0,0.0,-266.0,69.0,69.0,130.0,-920.0,False,1953125.0,0.0,16688345520.0,674.0,98.0,8050764288.0,568.0,56.0
234,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_234.txt,51.0,51.0,51.0,-76.0,42.0,42.0,42.0,-258.0,0.0,-1.0,0.0,-397.0,36.0,36.0,58.0,-180.0,0.0,-58.0,0.0,-426.0,51.0,51.0,151.0,-1337.0,False,1953125.0,0.0,61147776000.0,737.0,99.0,53525660760.0,737.0,95.0
235,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_235.txt,53.0,53.0,68.0,-81.0,25.0,25.0,34.0,-138.0,14.0,14.0,14.0,-178.0,0.0,-7.0,0.0,-141.0,0.0,-25.0,0.0,-381.0,53.0,53.0,116.0,-919.0,False,1953125.0,2.0,59160432240.0,739.0,98.0,25043162040.0,638.0,72.0
236,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_236.txt,0.0,-34.0,0.0,-159.0,0.0,-1.0,0.0,-281.0,60.0,60.0,81.0,-117.0,0.0,-59.0,0.0,-375.0,8.0,8.0,8.0,-104.0,60.0,60.0,89.0,-1036.0,False,1953125.0,0.0,26994135168.0,655.0,99.0,19905339168.0,597.0,72.0
237,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_237.txt,0.0,-12.0,0.0,-198.0,34.0,34.0,34.0,-348.0,17.0,17.0,17.0,-254.0,0.0,-54.0,0.0,-492.0,2.0,2.0,2.0,-159.0,34.0,34.0,53.0,-1451.0,False,1953125.0,4.0,70364831040.0,756.0,99.0,31664173968.0,679.0,63.0
238,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_238.txt,3.0,3.0,3.0,-128.0,23.0,23.0,23.0,-285.0,79.0,79.0,79.0,-64.0,79.0,79.0,101.0,-136.0,0.0,-23.0,0.0,-374.0,79.0,79.0,206.0,-987.0,False,1953125.0,0.0,48573955584.0,726.0,99.0,12537665280.0,604.0,42.0
239,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_239.txt,0.0,-23.0,0.0,-289.0,0.0,-71.0,0.0,-418.0,0.0,-19.0,0.0,-238.0,33.0,33.0,59.0,29.0,113.0,113.0,200.0,135.0,113.0,113.0,259.0,-781.0,False,1953125.0,2.0,34862800896.0,718.0,97.0,15687616000.0,559.0,95.0
240,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_240.txt,52.0,52.0,112.0,35.0,0.0,-18.0,0.0,-431.0,0.0,-31.0,0.0,-260.0,83.0,83.0,83.0,-113.0,0.0,-52.0,0.0,-419.0,83.0,83.0,195.0,-1188.0,False,1953125.0,2.0,29822426370.0,656.0,93.0,19509313824.0,642.0,59.0
241,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_241.txt,62.0,62.0,62.0,-172.0,0.0,-52.0,0.0,-370.0,52.0,52.0,52.0,-233.0,0.0,0.0,0.0,-172.0,0.0,-51.0,0.0,-440.0,62.0,62.0,114.0,-1387.0,False,1953125.0,2.0,82457760000.0,787.0,99.0,41790077280.0,686.0,98.0
242,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_242.txt,0.0,-23.0,0.0,-227.0,59.0,59.0,59.0,-184.0,27.0,27.0,27.0,-284.0,0.0,-25.0,0.0,-401.0,0.0,-69.0,0.0,-358.0,59.0,59.0,86.0,-1454.0,False,1953125.0,2.0,64013360481.0,768.0,98.0,52918630506.0,718.0,89.0
243,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_243.txt,18.0,18.0,18.0,-192.0,15.0,15.0,36.0,-17.0,4.0,4.0,4.0,-192.0,21.0,21.0,21.0,-86.0,0.0,-70.0,0.0,-438.0,21.0,21.0,79.0,-925.0,False,1953125.0,0.0,51040080000.0,731.0,98.0,34678408800.0,658.0,85.0
244,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_244.txt,99.0,99.0,99.0,-203.0,43.0,43.0,43.0,-144.0,0.0,-18.0,0.0,-199.0,0.0,-111.0,0.0,-546.0,15.0,15.0,15.0,-224.0,99.0,99.0,157.0,-1316.0,False,1953125.0,1.0,83545862400.0,825.0,98.0,53337995480.0,732.0,77.0
245,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_245.txt,18.0,18.0,18.0,-142.0,0.0,-23.0,0.0,-207.0,0.0,-18.0,0.0,-174.0,0.0,-49.0,0.0,-453.0,0.0,-1.0,0.0,-160.0,18.0,18.0,18.0,-1136.0,False,1953125.0,1.0,71920375632.0,763.0,98.0,41778060315.0,683.0,93.0
246,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_246.txt,11.0,11.0,11.0,-245.0,63.0,63.0,63.0,-73.0,53.0,53.0,119.0,62.0,0.0,-19.0,0.0,-299.0,114.0,114.0,114.0,-56.0,114.0,114.0,307.0,-611.0,False,1953125.0,0.0,35018368000.0,707.0,97.0,3872022000.0,496.0,29.0
247,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_247.txt,66.0,66.0,66.0,-145.0,19.0,19.0,19.0,-228.0,0.0,-31.0,0.0,-423.0,27.0,27.0,27.0,-42.0,0.0,-7.0,0.0,-457.0,66.0,66.0,112.0,-1295.0,False,1953125.0,2.0,33380622990.0,723.0,99.0,22826167200.0,695.0,45.0
248,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_248.txt,0.0,-14.0,0.0,-224.0,17.0,17.0,17.0,-123.0,12.0,12.0,12.0,-137.0,0.0,-98.0,0.0,-423.0,0.0,-13.0,0.0,-292.0,17.0,17.0,29.0,-1199.0,False,1953125.0,0.0,73038572880.0,777.0,98.0,66477398400.0,745.0,98.0
249,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_249.txt,38.0,38.0,38.0,-163.0,18.0,18.0,32.0,-98.0,0.0,-65.0,0.0,-533.0,117.0,117.0,184.0,85.0,48.0,48.0,48.0,-410.0,117.0,117.0,302.0,-1119.0,False,1953125.0,0.0,43096173120.0,699.0,96.0,16747061760.0,664.0,33.0
250,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_250.txt,0.0,-8.0,0.0,-538.0,100.0,100.0,146.0,-42.0,85.0,85.0,85.0,-237.0,21.0,21.0,21.0,-459.0,71.0,71.0,126.0,34.0,100.0,100.0,378.0,-1242.0,False,1953125.0,0.0,94685120640.0,820.0,99.0,44823104352.0,784.0,52.0
251,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_251.txt,27.0,27.0,45.0,-225.0,31.0,31.0,35.0,-174.0,14.0,14.0,23.0,-135.0,0.0,-10.0,0.0,-515.0,0.0,-24.0,0.0,-622.0,31.0,31.0,103.0,-1671.0,False,1953125.0,0.0,69539837094.0,775.0,98.0,49519735584.0,775.0,74.0
252,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_252.txt,56.0,56.0,82.0,-171.0,83.0,83.0,83.0,-169.0,0.0,-1.0,0.0,-153.0,0.0,-51.0,0.0,-437.0,0.0,-47.0,0.0,-313.0,83.0,83.0,165.0,-1243.0,False,1953125.0,1.0,51196924800.0,730.0,98.0,32435827200.0,679.0,73.0
253,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_253.txt,16.0,16.0,16.0,-307.0,0.0,-11.0,0.0,-170.0,24.0,24.0,24.0,-323.0,0.0,-77.0,0.0,-459.0,0.0,-18.0,0.0,-214.0,24.0,24.0,40.0,-1473.0,False,1953125.0,6.0,71373202560.0,770.0,99.0,71373202560.0,759.0,99.0
254,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_254.txt,6.0,6.0,9.0,-183.0,74.0,74.0,74.0,-152.0,0.0,-65.0,0.0,-490.0,62.0,62.0,62.0,-131.0,0.0,-14.0,0.0,-390.0,74.0,74.0,145.0,-1346.0,False,1953125.0,0.0,53424585552.0,761.0,98.0,46100609568.0,714.0,76.0
255,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_255.txt,72.0,72.0,72.0,-286.0,0.0,-33.0,0.0,-339.0,76.0,76.0,76.0,-238.0,28.0,28.0,28.0,-256.0,0.0,-90.0,0.0,-536.0,76.0,76.0,176.0,-1655.0,False,1953125.0,12.0,95372729460.0,811.0,99.0,52628259600.0,750.0,60.0
256,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_256.txt,143.0,143.0,272.0,270.0,65.0,65.0,65.0,-210.0,31.0,31.0,31.0,-285.0,0.0,-10.0,0.0,-477.0,0.0,-3.0,0.0,-406.0,143.0,143.0,368.0,-1108.0,False,1953125.0,17.0,67208406720.0,757.0,98.0,6695648512.0,625.0,16.0
257,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_257.txt,51.0,51.0,51.0,-271.0,0.0,-11.0,0.0,-290.0,0.0,-97.0,0.0,-474.0,65.0,65.0,65.0,-278.0,12.0,12.0,22.0,-152.0,65.0,65.0,138.0,-1465.0,False,1953125.0,0.0,51637296816.0,734.0,98.0,82964945385.0,793.0,85.0
258,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_258.txt,49.0,49.0,59.0,-46.0,0.0,-21.0,0.0,-406.0,9.0,9.0,9.0,-202.0,2.0,2.0,2.0,-160.0,0.0,-29.0,0.0,-240.0,49.0,49.0,70.0,-1054.0,False,1953125.0,0.0,68099133024.0,792.0,97.0,36781669080.0,681.0,82.0
259,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_259.txt,29.0,29.0,35.0,-100.0,10.0,10.0,10.0,-269.0,0.0,-70.0,0.0,-427.0,0.0,-23.0,0.0,-399.0,2.0,2.0,2.0,-34.0,29.0,29.0,47.0,-1229.0,False,1953125.0,7.0,72208426500.0,784.0,98.0,42819400008.0,714.0,77.0
260,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_260.txt,13.0,13.0,18.0,-29.0,30.0,30.0,30.0,-211.0,0.0,-64.0,0.0,-386.0,44.0,44.0,61.0,-144.0,0.0,-19.0,0.0,-129.0,44.0,44.0,109.0,-899.0,False,1953125.0,3.0,67496598750.0,797.0,98.0,28625541120.0,679.0,48.0
261,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_261.txt,61.0,61.0,92.0,-89.0,36.0,36.0,36.0,-136.0,0.0,-63.0,0.0,-546.0,0.0,-34.0,0.0,-488.0,0.0,-15.0,0.0,-271.0,61.0,61.0,128.0,-1530.0,False,1953125.0,9.0,69812662920.0,786.0,98.0,47663202048.0,743.0,84.0
262,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_262.txt,45.0,45.0,48.0,-40.0,33.0,33.0,41.0,-36.0,0.0,-52.0,0.0,-366.0,58.0,58.0,83.0,-65.0,68.0,68.0,83.0,-43.0,68.0,68.0,255.0,-550.0,False,1953125.0,0.0,54211981824.0,763.0,98.0,14192900568.0,560.0,71.0
263,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_263.txt,94.0,94.0,94.0,-194.0,0.0,-98.0,0.0,-671.0,63.0,63.0,63.0,-354.0,188.0,188.0,274.0,249.0,60.0,60.0,118.0,-44.0,188.0,188.0,549.0,-1014.0,False,1953125.0,0.0,36022410270.0,706.0,98.0,0.0,671.0,0.0
264,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_264.txt,243.0,243.0,310.0,160.0,17.0,17.0,17.0,-558.0,0.0,-91.0,0.0,-803.0,97.0,97.0,155.0,70.0,88.0,88.0,88.0,-509.0,243.0,243.0,570.0,-1640.0,False,1953125.0,4.0,80183255040.0,803.0,99.0,0.0,803.0,0.0
265,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_265.txt,39.0,39.0,70.0,11.0,0.0,-11.0,0.0,-473.0,0.0,-23.0,0.0,-301.0,25.0,25.0,25.0,-300.0,0.0,-28.0,0.0,-499.0,39.0,39.0,95.0,-1562.0,False,1953125.0,0.0,97656336800.0,821.0,99.0,77580678780.0,821.0,89.0
266,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_266.txt,0.0,-17.0,0.0,-212.0,63.0,63.0,68.0,-45.0,0.0,-10.0,0.0,-388.0,35.0,35.0,41.0,-73.0,0.0,-12.0,0.0,-269.0,63.0,63.0,109.0,-987.0,False,1953125.0,1.0,28640666880.0,715.0,98.0,19003572000.0,622.0,57.0
267,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_267.txt,41.0,41.0,41.0,-239.0,0.0,-39.0,0.0,-550.0,0.0,-50.0,0.0,-580.0,126.0,126.0,147.0,27.0,69.0,69.0,108.0,-146.0,126.0,126.0,296.0,-1488.0,False,1953125.0,0.0,64160974985.0,775.0,96.0,41849131200.0,767.0,60.0
268,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_268.txt,74.0,74.0,74.0,-154.0,30.0,30.0,30.0,-203.0,71.0,71.0,80.0,20.0,113.0,113.0,113.0,-30.0,0.0,-30.0,0.0,-416.0,113.0,113.0,297.0,-783.0,False,1953125.0,3.0,75691155456.0,787.0,96.0,19469877504.0,627.0,56.0
269,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_269.txt,37.0,37.0,37.0,-353.0,28.0,28.0,28.0,-122.0,93.0,93.0,136.0,51.0,170.0,170.0,183.0,101.0,0.0,-17.0,0.0,-137.0,170.0,170.0,384.0,-460.0,False,1953125.0,0.0,38429317632.0,740.0,94.0,3253538340.0,539.0,18.0
270,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_270.txt,90.0,90.0,161.0,87.0,0.0,-10.0,0.0,-494.0,0.0,-4.0,0.0,-396.0,22.0,22.0,26.0,-137.0,0.0,-8.0,0.0,-535.0,90.0,90.0,187.0,-1475.0,False,1953125.0,2.0,50991440544.0,739.0,99.0,31201590420.0,731.0,70.0
271,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_271.txt,52.0,52.0,52.0,-184.0,10.0,10.0,10.0,-151.0,0.0,-89.0,0.0,-463.0,0.0,-14.0,0.0,-284.0,16.0,16.0,16.0,-240.0,52.0,52.0,78.0,-1322.0,False,1953125.0,0.0,71282164800.0,773.0,99.0,56722915392.0,728.0,88.0
272,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_272.txt,0.0,-14.0,0.0,-187.0,66.0,66.0,70.0,-101.0,18.0,18.0,18.0,-356.0,75.0,75.0,75.0,-63.0,17.0,17.0,17.0,-215.0,75.0,75.0,180.0,-922.0,False,1953125.0,0.0,32587839648.0,696.0,93.0,16563921984.0,584.0,72.0
273,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_273.txt,42.0,42.0,42.0,-130.0,131.0,131.0,195.0,129.0,0.0,-45.0,0.0,-534.0,0.0,-36.0,0.0,-367.0,0.0,-13.0,0.0,-395.0,131.0,131.0,237.0,-1297.0,False,1953125.0,14.0,54932260404.0,748.0,97.0,28293253856.0,713.0,56.0
274,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_274.txt,57.0,57.0,63.0,-152.0,115.0,115.0,165.0,131.0,0.0,-39.0,0.0,-394.0,0.0,-36.0,0.0,-341.0,7.0,7.0,7.0,-122.0,115.0,115.0,235.0,-878.0,False,1953125.0,0.0,46916858880.0,698.0,99.0,16907112320.0,597.0,67.0
275,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_275.txt,1.0,1.0,1.0,-173.0,85.0,85.0,88.0,54.0,71.0,71.0,97.0,-62.0,0.0,0.0,0.0,-291.0,7.0,7.0,7.0,-178.0,85.0,85.0,193.0,-650.0,False,1953125.0,4.0,43298067456.0,720.0,99.0,13772493504.0,581.0,66.0
276,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_276.txt,19.0,19.0,19.0,-257.0,0.0,-33.0,0.0,-379.0,0.0,-13.0,0.0,-217.0,61.0,61.0,75.0,11.0,0.0,-81.0,0.0,-547.0,61.0,61.0,94.0,-1389.0,False,1953125.0,6.0,56436510240.0,757.0,97.0,38793991500.0,709.0,85.0
277,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_277.txt,0.0,-17.0,0.0,-201.0,56.0,56.0,56.0,-117.0,0.0,-69.0,0.0,-469.0,29.0,29.0,29.0,-193.0,9.0,9.0,9.0,-152.0,56.0,56.0,94.0,-1132.0,False,1953125.0,0.0,52793097216.0,726.0,97.0,44247564900.0,700.0,77.0
278,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_278.txt,45.0,45.0,76.0,-186.0,0.0,-56.0,0.0,-557.0,84.0,84.0,84.0,11.0,0.0,-17.0,0.0,-450.0,0.0,-10.0,0.0,-402.0,84.0,84.0,160.0,-1584.0,False,1953125.0,3.0,77476953600.0,781.0,98.0,61455484800.0,775.0,92.0
279,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_279.txt,31.0,31.0,32.0,-88.0,45.0,45.0,74.0,-20.0,0.0,-33.0,0.0,-360.0,5.0,5.0,5.0,-183.0,0.0,-3.0,0.0,-121.0,45.0,45.0,111.0,-772.0,False,1953125.0,21.0,34061397370.0,705.0,98.0,11013819336.0,550.0,53.0
280,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_280.txt,62.0,62.0,62.0,-61.0,79.0,79.0,114.0,31.0,0.0,-52.0,0.0,-416.0,0.0,-18.0,0.0,-267.0,0.0,-67.0,0.0,-425.0,79.0,79.0,176.0,-1138.0,False,1953125.0,2.0,51035292000.0,722.0,97.0,21520857600.0,624.0,72.0
281,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_281.txt,179.0,179.0,340.0,267.0,94.0,94.0,94.0,-446.0,139.0,139.0,215.0,-83.0,0.0,-73.0,0.0,-753.0,66.0,66.0,66.0,-456.0,179.0,179.0,715.0,-1471.0,False,1953125.0,0.0,51490219968.0,753.0,99.0,0.0,753.0,0.0
282,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_282.txt,27.0,27.0,27.0,-94.0,0.0,-4.0,0.0,-259.0,34.0,34.0,34.0,-138.0,0.0,-10.0,0.0,-219.0,12.0,12.0,12.0,-166.0,34.0,34.0,73.0,-876.0,False,1953125.0,6.0,37136799336.0,683.0,98.0,19954002705.0,593.0,85.0
283,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_283.txt,69.0,69.0,101.0,101.0,0.0,-34.0,0.0,-325.0,36.0,36.0,36.0,-58.0,0.0,0.0,0.0,-250.0,0.0,-21.0,0.0,-190.0,69.0,69.0,137.0,-722.0,False,1953125.0,3.0,44830643200.0,730.0,99.0,16022413440.0,567.0,79.0
284,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_284.txt,93.0,93.0,180.0,112.0,0.0,-2.0,0.0,-306.0,0.0,-52.0,0.0,-482.0,0.0,-27.0,0.0,-411.0,14.0,14.0,14.0,-224.0,93.0,93.0,194.0,-1311.0,False,1953125.0,8.0,31094867232.0,724.0,99.0,18504954468.0,653.0,54.0
285,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_285.txt,0.0,-4.0,0.0,-451.0,18.0,18.0,18.0,-287.0,14.0,14.0,14.0,-356.0,117.0,117.0,218.0,76.0,42.0,42.0,46.0,-137.0,117.0,117.0,296.0,-1155.0,False,1953125.0,0.0,32674155696.0,665.0,90.0,19539689832.0,653.0,57.0
286,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_286.txt,67.0,67.0,67.0,-121.0,77.0,77.0,109.0,-80.0,80.0,80.0,80.0,35.0,76.0,76.0,76.0,-153.0,0.0,-40.0,0.0,-434.0,80.0,80.0,332.0,-753.0,False,1953125.0,6.0,61558569072.0,735.0,98.0,17664563592.0,619.0,51.0
287,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_287.txt,0.0,-30.0,0.0,-208.0,67.0,67.0,67.0,-198.0,0.0,-18.0,0.0,-159.0,32.0,32.0,32.0,-244.0,0.0,-46.0,0.0,-391.0,67.0,67.0,99.0,-1200.0,False,1953125.0,0.0,76541018400.0,795.0,99.0,56168640000.0,729.0,96.0
288,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_288.txt,0.0,-33.0,0.0,-252.0,37.0,37.0,37.0,-178.0,0.0,-69.0,0.0,-489.0,9.0,9.0,9.0,-160.0,31.0,31.0,31.0,-76.0,37.0,37.0,77.0,-1155.0,False,1953125.0,1.0,74303031110.0,774.0,97.0,35646003750.0,676.0,69.0
289,uniform,outputs/agents_5/items_9/gpt4o/zero_shot3/output_289.txt,0.0,-51.0,0.0,-329.0,63.0,63.0,123.0,58.0,13.0,13.0,13.0,-464.0,0.0,-12.0,0.0,-449.0,30.0,30.0,30.0,-245.0,63.0,63.0,166.0,-1429.0,False,1953125.0,0.0,56369964000.0,746.0,98.0,40416754828.0,739.0,71.0
